,Unnamed: 0,track_uri,track_name,artist_name,artist_popularity,artist_followers,artist_genres,album,track_popularity,track_danceability,track_energy,track_loudness,track_tempo,track_duration_ms,is_explict_content
1330,1330,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,87,18280620,"('pop',)",Fine Line,90,0.548,0.816,-4.209,95.39,174000,0.0
1331,1331,spotify:track:5JqZ3oqF00jkT81foAFvqg,Prisoner (feat. Dua Lipa),Miley Cyrus,86,16935218,"('dance pop', 'pop', 'post-teen pop')",Prisoner (feat. Dua Lipa),79,0.781,0.67,-3.912,127.99,169333,0.0
1332,1332,spotify:track:5hvwx5i67IwnCkjl9VHkNv,Diamonds,Sam Smith,88,18391768,"('dance pop', 'pop', 'uk pop')",Diamonds,77,0.653,0.667,-6.764,104.181,213869,0.0
1333,1333,spotify:track:6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Ed Sheeran,97,90067245,"('pop', 'uk pop')",Bad Habits,82,0.808,0.897,-3.712,126.026,231041,0.0
1334,1334,spotify:track:748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),Doja Cat,95,13805634,"('dance pop', 'pop')",Kiss Me More (feat. SZA),90,0.762,0.701,-3.541,110.968,208867,1.0
1335,1335,spotify:track:7igeByaBM0MgGsgXtNxDJ7,positions,Ariana Grande,96,73770093,"('dance pop', 'pop')",positions,2,0.736,0.802,-4.759,144.005,172325,0.0
1336,1336,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Dua Lipa,94,30914075,"('dance pop', 'pop', 'uk pop')",Don't Start Now,83,0.794,0.793,-4.521,123.941,183290,0.0
1337,1337,spotify:track:4u4NyuceXP7Uzh7XFJKCr1,Hold On,Justin Bieber,98,54719564,"('canadian pop', 'pop')",Hold On,81,0.658,0.634,-5.797,139.98,170813,0.0
1338,1338,spotify:track:4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),Marshmello,87,32801794,"('brostep', 'dance pop', 'edm', 'pop', 'progressive electro house')",Leave Before You Love Me,87,0.721,0.738,-4.77,119.976,154983,
1339,1339,spotify:track:0v1x6rN6JHRapa03JElljE,Dynamite,BTS,97,43400087,"('k-pop', 'k-pop boy group')",Dynamite,4,0.746,0.765,-4.41,114.044,199054,0.0
1340,1340,spotify:track:61KpQadow081I2AsbeLcsb,deja vu,Olivia Rodrigo,92,11969031,"('pop',)",deja vu,32,0.439,0.61,-7.236,181.088,215508,1.0
1341,1341,spotify:track:3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,86,5043106,"('indie rock italiano', 'italian pop')",Chosen,94,0.714,0.8,-4.808,134.002,211560,0.0
1342,1342,spotify:track:7hU3IHwjX150XLoTVmjD0q,MONEY,LISA,83,1865436,"('k-pop',)",LALISA,90,0.831,0.554,-9.998,140.026,168228,0.0
1343,1343,spotify:track:4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,98,54719564,"('canadian pop', 'pop')",Justice,91,0.677,0.696,-6.181,90.03,198082,
1344,1344,spotify:track:463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),Dua Lipa,94,30914075,"('dance pop', 'pop', 'uk pop')",Levitating (feat. DaBaby),84,0.702,0.825,-3.787,102.977,203064,0.0
1345,1345,spotify:track:3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,87,18280620,"('pop',)",Fine Line,85,0.676,0.771,-3.675,99.048,207133,0.0
1346,1346,spotify:track:7MAibcTli4IisCtbHKrGMh,Leave The Door Open,Bruno Mars,93,36658831,"('dance pop', 'pop')",Leave The Door Open,87,0.586,0.616,-7.964,148.088,242096,0.0
1347,1347,spotify:track:10hcDov7xmcRviA8jLwEaI,Need to Know,Doja Cat,95,13805634,"('dance pop', 'pop')",Need to Know,78,0.664,0.609,-6.509,130.041,210560,1.0
1348,1348,spotify:track:2Z8yfpFX0ZMavHkcIeHiO1,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,89,35855178,"('canadian pop', 'dance pop', 'pop', 'viral pop')",Monster,79,0.652,0.383,-7.076,145.765,178994,
1349,1349,spotify:track:5CZ40GBx1sQ9agT82CLQCT,traitor,Olivia Rodrigo,92,11969031,"('pop',)",SOUR,92,0.38,0.339,-7.885,100.607,229227,0.0
1350,1350,spotify:track:3Kkjo3cT83cw09VJyrLNwX,Oh My God,Adele,96,32524106,"('british soul', 'pop', 'pop soul', 'uk pop')",30,92,0.534,0.725,-3.906,88.098,225149,0.0
1351,1351,spotify:track:0GTPmh5G40joBg93vcSQNq,Don't Say Goodbye (feat. Tove Lo),Alok,83,10902892,"('electro house', 'pop nacional', 'slap house')",Don't Say Goodbye (feat. Tove Lo),78,0.698,0.719,-4.923,120.062,186700,0.0
1352,1352,spotify:track:6OGogr19zPTM4BALXuMQpF,Take My Breath,The Weeknd,97,40028988,"('canadian contemporary r&b', 'canadian pop', 'pop')",Take My Breath,85,0.748,0.74,-6.01,121.004,220196,0.0
1353,1353,spotify:track:2CdTLdDjwZdVcm0bresVWx,Otra Noche Sin Ti,J Balvin,94,31553693,"('latin', 'reggaeton', 'reggaeton colombiano', 'trap latino')",Otra Noche Sin Ti,76,0.503,0.548,-7.564,94.036,228920,0.0
1354,1354,spotify:track:1XyzcGhmO7iUamSS94XfqY,The Feels,TWICE,87,11808216,"('k-pop', 'k-pop girl group')",The Feels,85,0.808,0.903,-2.179,120.044,198053,0.0
1355,1355,spotify:track:4cGqn0E8JCSY9gQllQj4Mf,Let Somebody Go,Coldplay,92,33333749,"('permanent wave', 'pop')",Music Of The Spheres,82,0.592,0.342,-8.93,130.953,241595,0.0
1356,1356,spotify:track:6PERP62TejQjgHu81OHxgM,good 4 u,Olivia Rodrigo,92,11969031,"('pop',)",good 4 u,37,0.556,0.661,-5.052,168.56,178148,1.0
1357,1357,spotify:track:6bQfNiqyCX7UaQSvVVGo4I,Shivers,Ed Sheeran,97,90067245,"('pop', 'uk pop')",Shivers,51,0.788,0.859,-2.724,141.02,207853,0.0
1358,1358,spotify:track:67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),Lil Nas X,91,8535515,"('lgbtq+ hip hop', 'pop')",MONTERO (Call Me By Your Name),87,0.61,0.508,-6.682,178.818,137876,1.0
1359,1359,spotify:track:32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,Billie Eilish,93,54571277,"('art pop', 'electropop', 'pop')",Happier Than Ever (Edit),87,0.334,0.599,-5.742,161.74,151444,1.0
1360,1360,spotify:track:15HMh4yxdf4wyxSZSlOgGZ,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,77,95172,"('afro r&b', 'ghanaian alternative', 'ghanaian pop')",SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),84,0.859,0.525,-8.051,110.066,204764,
1361,1361,spotify:track:59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,Jason Derulo,85,10525215,"('dance pop', 'pop', 'pop rap', 'post-teen pop')",Take You Dancing,83,0.789,0.711,-4.248,112.985,190306,0.0
1362,1362,spotify:track:0eu4C55hL6x29mmeAjytzC,Life Goes On,Oliver Tree,81,1731282,"('alternative hip hop',)","Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",91,0.7,0.49,-5.187,79.982,161803,0.0
1363,1363,spotify:track:0TK2YIli7K1leLovkQiNik,Señorita,Shawn Mendes,89,35855178,"('canadian pop', 'dance pop', 'pop', 'viral pop')",Señorita,83,0.759,0.54,-6.039,116.947,190960,0.0
1364,1364,spotify:track:0sf12qNH5qcw8qpgymFOqD,Blinding Lights,The Weeknd,97,40028988,"('canadian contemporary r&b', 'canadian pop', 'pop')",Blinding Lights,20,0.513,0.796,-4.075,171.017,201573,0.0
1365,1365,spotify:track:1KixkQVDUHggZMU9dUobgm,My Head & My Heart,Ava Max,86,4660282,"('dance pop', 'pop')",Heaven & Hell,82,0.614,0.934,-3.709,116.001,174760,0.0
1366,1366,spotify:track:6Dy1jexKYriXAVG6evyUTJ,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry,82,238823,"('dance pop', 'pop', 'pop dance', 'tropical house', 'uk dance')",OUT OUT (feat. Charli XCX & Saweetie),88,0.787,0.833,-4.403,123.97,162604,0.0
1367,1367,spotify:track:27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,91,8535515,"('lgbtq+ hip hop', 'pop')",INDUSTRY BABY (feat. Jack Harlow),96,0.736,0.704,-7.409,149.995,212000,
1368,1368,spotify:track:6lhZLbb0czULpjb2kFryPS,Let's Love,David Guetta,90,23621791,"('big room', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap')",Let's Love,75,0.662,0.868,-4.025,92.998,200645,0.0
1369,1369,spotify:track:4btFHqumCO31GksfuBLLv3,Overpass Graffiti,Ed Sheeran,97,90067245,"('pop', 'uk pop')",=,88,0.52,0.849,-3.794,175.908,236907,0.0
1370,1370,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,Måneskin,86,5043106,"('indie rock italiano', 'italian pop')",Teatro d'ira - Vol. I,89,0.75,0.608,-4.008,132.507,173347,1.0
1371,1371,spotify:track:7szuecWAPwGoV1e5vGu8tl,In Your Eyes,The Weeknd,97,40028988,"('canadian contemporary r&b', 'canadian pop', 'pop')",After Hours,82,0.667,0.719,-5.371,100.021,237520,0.0
1372,1372,spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,Majestic,71,37693,"('house', 'pop dance', 'uk dance')",Rasputin,85,0.758,0.913,-2.926,128.04,186210,0.0
1373,1373,spotify:track:34pRqzRiFcIuyRMuuEayzY,How Do You Sleep?,Sam Smith,88,18391768,"('dance pop', 'pop', 'uk pop')",Love Goes,70,0.561,0.685,-4.891,165.944,202205,0.0
1374,1374,spotify:track:5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,100,47245593,"('pop',)",Red (Taylor's Version),94,0.631,0.518,-8.771,93.023,613027,1.0
1375,1375,spotify:track:2LIh4uzqq9cXMPzzmcToHl,Lost on You,LP,73,2252319,"('la pop', ""women's music"")",Lost on You,77,0.433,0.724,-6.126,174.006,268105,0.0
1376,1376,spotify:track:00Blm7zeNqgYLPtW6zg8cj,One Right Now (with The Weeknd),Post Malone,92,35352630,"('dfw rap', 'melodic rap', 'rap')",One Right Now,92,0.687,0.781,-4.806,97.014,193507,
1377,1377,spotify:track:3QPBocWfIcOCdFFvmqn60F,Just Look Up (From Don’t Look Up),Ariana Grande,96,73770093,"('dance pop', 'pop')",Just Look Up (From Don’t Look Up),81,0.566,0.581,-5.181,130.043,201668,1.0
1378,1378,spotify:track:1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,92,37426979,"('modern rock', 'rock')",Enemy (with JID) [from the series Arcane League of Legends],97,0.728,0.783,-4.424,77.011,173381,
1379,1379,spotify:track:2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,89,34479606,"('pop', 'pop rock')",Memories,36,0.764,0.32,-7.209,91.019,189486,0.0
1380,1380,spotify:track:6OufwUcCqo81guU2jAlDVP,Love Tonight - Edit,Shouse,77,52989,"('aussietronica',)",Love Tonight,86,0.727,0.681,-7.114,123.028,241970,0.0
1381,1381,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,83,9037987,"('pop', 'uk pop')",Divinely Uninspired To A Hellish Extent (Extended Edition),85,0.459,0.575,-4.858,111.881,215107,0.0
1382,1382,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,The Business,Tiësto,87,6097392,"('big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house')",The Business,88,0.798,0.62,-7.079,120.031,164000,0.0
1383,1383,spotify:track:76nqCfJOcFFWBJN32PAksn,Kings & Queens,Ava Max,86,4660282,"('dance pop', 'pop')",Kings & Queens,6,0.638,0.688,-4.056,129.856,162399,0.0
1384,1384,spotify:track:62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),Surf Mesa,69,140673,"('tropical house',)",ily (i love you baby) (feat. Emilee),81,0.674,0.774,-7.567,112.05,176547,
1385,1385,spotify:track:6CDzDgIUqeDY5g8ujExx2f,Heat Waves,Glass Animals,86,2288845,"('gauze pop', 'indietronica', 'shiver pop')",Heat Waves,89,0.761,0.525,-6.9,80.87,238805,0.0
1386,1386,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),Ed Sheeran,97,90067245,"('pop', 'uk pop')",I Don't Care (with Justin Bieber),81,0.798,0.675,-5.041,101.956,219947,
1387,1387,spotify:track:7DF8lvLdV3htIbuTWpc7lR,Girl Of My Dreams (with SUGA of BTS),Juice WRLD,97,21478907,"('chicago rap', 'melodic rap')",Fighting Demons,88,0.603,0.771,-6.336,139.988,226149,
1388,1388,spotify:track:7CHi4DtfK4heMlQaudCuHK,Lose Control,MEDUZA,80,479874,"('edm', 'pop', 'pop dance', 'pop house', 'tropical house')",Lose Control,81,0.598,0.526,-8.659,123.935,168387,0.0
1389,1389,spotify:track:7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,86,22387966,"('dance pop', 'edm', 'electro house', 'house', 'pop', 'pop rap', 'progressive house', 'uk dance')",One Kiss (with Dua Lipa),83,0.791,0.862,-3.24,123.994,214847,
1390,1390,spotify:track:3H7ihDc1dqLriiWXwsc2po,Breaking Me,Topic,81,163393,"('dance pop', 'edm', 'electro house', 'german dance', 'pop dance', 'pop edm', 'tropical house')",Breaking Me,83,0.789,0.72,-5.652,122.031,166794,0.0
1391,1391,spotify:track:5ZULALImTm80tzUbYQYM9d,Dance Monkey,Tones And I,77,2900564,"('australian pop', 'pop')",The Kids Are Coming,76,0.824,0.588,-6.4,98.027,209438,0.0
1392,1392,spotify:track:6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),Joel Corry,82,238823,"('dance pop', 'pop', 'pop dance', 'tropical house', 'uk dance')",Head & Heart (feat. MNEK),85,0.734,0.874,-3.158,122.953,166028,0.0
1393,1393,spotify:track:6WkJ2OK163XXS2oARUC9JM,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,65,244745,"('chicago house',)",Dancin (feat. Luvli) [Krono Remix],80,0.72,0.741,-6.529,119.896,198053,0.0
1394,1394,spotify:track:7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,83,9037987,"('pop', 'uk pop')",Divinely Uninspired To A Hellish Extent,88,0.501,0.405,-5.679,109.891,182161,0.0
1395,1395,spotify:track:4VginDwYTP2eaHJzO0QMjG,Circles,Post Malone,92,35352630,"('dfw rap', 'melodic rap', 'rap')",Circles,0,0.704,0.758,-3.537,120.003,214907,0.0
1396,1396,spotify:track:2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,93,54571277,"('art pop', 'electropop', 'pop')","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",86,0.701,0.425,-10.965,135.128,194088,0.0
1397,1397,spotify:track:2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,77,165355,"('dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'slap house', 'tropical house')",Ride It,84,0.88,0.751,-4.258,117.948,157606,0.0
1398,1398,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,Dynoro,72,234514,"('edm', 'electro house', 'pop dance', 'tropical house')",In My Mind,81,0.694,0.77,-5.335,125.905,184560,0.0
1399,1399,spotify:track:1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,92,37426979,"('modern rock', 'rock')",Enemy (with JID) [from the series Arcane League of Legends],97,0.728,0.783,-4.424,77.011,173381,
1400,1400,spotify:track:3xr0ZIYqXVKogVu00fJRBX,Kill The Noise,Papa Roach,76,4196071,"('alternative metal', 'nu metal', 'rap metal', 'rap rock')",Kill The Noise,69,0.535,0.853,-5.635,94.985,188127,0.0
1401,1401,spotify:track:4bNa2MHnPB7zckROAHh8mR,Bite Me,Avril Lavigne,80,8175113,"('canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop')",Bite Me,80,0.491,0.792,-4.382,169.997,159746,0.0
1402,1402,spotify:track:2LnsEYFfPwk6ueO2OCBNLA,The Antidote,Simple Plan,72,3036345,"('canadian pop punk', 'canadian punk', 'canadian rock', 'pop punk')",The Antidote,65,0.473,0.921,-3.522,152.143,195662,0.0
1403,1403,spotify:track:1EQFOouqdKYdpbNoOHRVO2,abcdefu (angrier),GAYLE,85,162667,(),abcdefu (angrier),84,0.671,0.599,-6.18,121.849,159836,1.0
1404,1404,spotify:track:4ysafP9rgpNQXYddVsepKW,Don't Hate Me,Badflower,62,233063,"('modern alternative rock', 'modern rock', 'post-grunge', 'rock')",Don't Hate Me,57,0.613,0.79,-4.737,125.984,251011,1.0
1405,1405,spotify:track:5EjlKmbefO401Kra4OoN83,She Knows It,Maggie Lindemann,71,1629837,"('alt z', 'pop', 'post-teen pop')",She Knows It,68,0.612,0.806,-5.502,174.853,156585,0.0
1406,1406,spotify:track:3PgrntbrI5racVaswTt6Ms,Drop Dead (with Kesha and Travis Barker),grandson,75,963382,"('modern alternative rock', 'modern rock', 'rock')",Drop Dead (with Kesha and Travis Barker),63,0.551,0.744,-6.564,148.034,189948,1.0
1407,1407,spotify:track:2gT72HL4Y84K2Mle3miAMJ,DiE4u,Bring Me The Horizon,81,4174033,"('melodic metalcore', 'metalcore', 'rock', 'uk metalcore')",DiE4u,74,0.355,0.919,-3.771,159.922,207141,1.0
1408,1408,spotify:track:24A9gRCWE4Jza8DDhnur6C,Behind Closed Doors,Cassyette,49,33480,(),Behind Closed Doors,53,0.483,0.922,-4.923,77.547,183017,1.0
1409,1409,spotify:track:68G22FmZ30XgaRh00pKIeV,Futureproof,Nothing But Thieves,70,808165,"('alternative pop rock', 'modern alternative rock', 'modern rock', 'rock')",Futureproof,61,0.332,0.9,-5.245,171.006,207691,0.0
1410,1410,spotify:track:5rF6YUIlgiat22OT1lWspJ,Seventeen Going Under,Sam Fender,76,444010,"('modern alternative rock', 'modern rock', 'north east england indie', 'rock')",Seventeen Going Under (Deluxe),78,0.48,0.87,-4.792,161.953,297933,1.0
1411,1411,spotify:track:6HegTbeiZZ9iN6Dp3TLJhx,Smile,Wolf Alice,65,475526,"('art pop', 'indie pop', 'modern alternative rock', 'modern rock', 'rock')",Smile,2,0.368,0.769,-5.002,187.239,196804,
1412,1412,spotify:track:7s7m8L8NcIYzgw0qmoghA8,Taking Me Back,Jack White,62,1184664,"('alternative rock', 'blues rock', 'garage rock', 'garage rock revival', 'modern blues rock', 'modern rock', 'punk blues', 'rock')",Taking Me Back,63,0.678,0.746,-6.337,116.98,245962,0.0
1413,1413,spotify:track:6BvbBevaIuLHffC5Q09ueO,Hung Up,The Mysterines,45,18956,"('english indie rock', 'indie rock', 'liverpool indie', 'modern alternative rock')",Hung Up,53,0.435,0.95,-3.138,79.999,204560,
1414,1414,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,Måneskin,86,5043106,"('indie rock italiano', 'italian pop')",Teatro d'ira - Vol. I,89,0.75,0.608,-4.008,132.507,173347,1.0
1415,1415,spotify:track:4jXoiJSLQkAft0L5D1yjDb,Only Love Can Save Me Now [Feat. Matt Cameron & Kim Thayil],The Pretty Reckless,65,1167072,"('alternative metal', 'candy pop')",Death By Rock And Roll,51,0.384,0.944,-2.97,169.848,312107,0.0
1416,1416,spotify:track:5EIKp1TKhUNdsThloWPa53,So Called Life,Three Days Grace,78,4924421,"('alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge')",So Called Life,71,0.502,0.905,-4.162,160.064,206277,1.0
1417,1417,spotify:track:4PDJDIdWxNN1AlnbrKkoPf,Come Over (Again),Crawlers,64,111042,"('warrington indie',)",Crawlers - EP,78,0.498,0.713,-7.738,93.018,254419,0.0
1418,1418,spotify:track:0SbcVQyMO5M68AzhX8gYaS,SIDEWAYS (with Travis Barker),Jack Kays,64,71060,"('cincinnati rap', 'emo rap', 'pop rap', 'sad rap')",MY FAVORITE NIGHTMARES,66,0.606,0.811,-4.785,90.076,124192,
1419,1419,spotify:track:1RYI0fqfKDuLi8e4B9XwSe,Don’t Back Down,Mammoth WVH,50,47114,"('modern hard rock',)",Don't Back Down,57,0.5,0.932,-4.564,139.981,225840,
1420,1420,spotify:track:3Ye5icBka8ODjcaEQakPvZ,Oblivion,Royal Blood,69,1373733,"('alternative rock', 'brighton indie', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'rock')",Typhoons,65,0.642,0.823,-3.68,112.005,161253,0.0
1421,1421,spotify:track:3TFtD8GZNw9v6vVWr3hnWy,fleabag,YUNGBLUD,76,1931274,"('british indie rock', 'modern rock', 'pop', 'rock')",fleabag,69,0.236,0.918,-4.503,98.46,176988,0.0
1422,1422,spotify:track:5svL1PkWw8hPEAOdTNLexy,Paralyzed,Sueco,72,350651,"('cali rap', 'pop rap')",Paralyzed,77,0.587,0.847,-5.273,149.954,162805,0.0
1423,1423,spotify:track:0XHnYbXteyBDfVvk9EGaPu,Never Gonna Learn,Asking Alexandria,70,1785261,"('melodic metalcore', 'metalcore', 'trancecore', 'uk metalcore')",See What’s On The Inside,63,0.274,0.922,-3.663,105.132,198041,1.0
1424,1424,spotify:track:5jPWuLGRcVDU50pyTCEjQL,Human (feat. Barns Courtney),Tom Morello,63,125162,"('modern alternative rock', 'modern rock')",The Atlas Underground Flood,57,0.511,0.854,-4.563,129.899,184392,0.0
1425,1425,spotify:track:3wGVgIe8CvDxGEJEdrAKfh,Jump,POORSTACY,65,151800,"('emo rap', 'melodic rap')",Party At The Cemetery,60,0.406,0.841,-4.846,82.451,169685,
1426,1426,spotify:track:73IXs3h1OUIecDOAoYvH15,Destructible,Siiickbrain,54,21860,"('alt z',)",Destructible,53,0.498,0.914,-6.391,160.06,171830,0.0
1427,1427,spotify:track:2ppAkaBj4vaL0qsFm1TOKI,Dad Vibes,Limp Bizkit,77,4481583,"('alternative metal', 'funk metal', 'nu metal', 'rap metal')",STILL SUCKS,64,0.698,0.891,-5.402,95.007,132206,0.0
1428,1428,spotify:track:4MDDOpA7BwGDjYclTmCTVw,Wake Me Up,Foals,68,1235417,"('indie rock', 'modern rock', 'new rave', 'oxford indie', 'rock')",Wake Me Up,67,0.651,0.949,-3.385,120.02,263659,0.0
1429,1429,spotify:track:7p58AJeuaFSUHTnPe5NFaf,honey,Halsey,87,16719404,"('dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop')","If I Can’t Have Love, I Want Power",67,0.471,0.857,-5.069,160.069,173840,
1430,1430,spotify:track:2rX97r2QjIXxHYjLAcGpSZ,The Beachland Ballroom,IDLES,66,393414,"('bristol indie', 'modern alternative rock', 'modern rock')",CRAWLER,57,0.2,0.637,-5.26,173.977,240973,1.0
1431,1431,spotify:track:6gGS0hjDNTPXlCowTPou0X,Paranoid,Palaye Royale,67,453777,"('modern alternative rock', 'modern rock', 'rock', 'vegas indie')",Paranoid,61,0.426,0.821,-6.247,148.862,257814,1.0
1432,1432,spotify:track:1C4V5YwbuMEcQgsNV3Sapg,Supercharged,Ayron Jones,48,31776,"('modern hard rock', 'seattle indie')",Child Of The State,52,0.566,0.963,-3.835,130.059,182065,0.0
1433,1433,spotify:track:47xrDjgTsXiSczuZENqUoH,Dead Inside,Nita Strauss,47,31315,"('shred', 'slayer')",Dead Inside (feat. David Draiman of Disturbed),61,0.412,0.944,-4.607,174.018,240690,0.0
1434,1434,spotify:track:7ALsy4QJ5BdzWiHbJPglf6,Lifeline,Bad Wolves,66,540144,"('alternative metal', 'metal')",Lifeline,59,0.441,0.883,-5.358,123.115,193103,0.0
1435,1435,spotify:track:1qykiBzyIdLMbot7iamJGp,Hanging by a Thread,Des Rocs,59,130791,"('modern alternative rock', 'modern blues rock', 'modern rock', 'rebel blues', 'rock')",Hanging by a Thread,43,0.561,0.699,-4.702,94.024,198947,
1436,1436,spotify:track:1QL7nSDZCwZMnbisV4KOXt,t r a n s p a r e n t s o u l feat. Travis Barker,WILLOW,83,1897407,"('afrofuturism', 'dance pop', 'electropop', 'pop', 'post-teen pop')",t r a n s p a r e n t s o u l feat. Travis Barker,78,0.39,0.83,-5.201,90.021,168030,
1437,1437,spotify:track:7CGz9zQ07qHQbqMemymj1h,Pieces of You,"nothing,nowhere.",66,362582,"('emo rap', 'pop rap', 'sad rap')",Pieces of You,64,0.469,0.908,-3.15,94.055,182569,
1438,1438,spotify:track:7Eta7z7ofiykxOyk9HVWij,Rage (feat. Travis Barker and Aimee Interrupter of The Interrupters),Dirty Heads,68,666908,"('reggae fusion', 'reggae rock')",Rage (feat. Travis Barker and Aimee Interrupter of The Interrupters),60,0.596,0.887,-5.07,160.051,194789,0.0
1439,1439,spotify:track:3nkW3TPQjBip1lER4h78NX,papercuts,Machine Gun Kelly,85,4236924,"('ohio hip hop', 'pop rap')",papercuts,74,0.528,0.627,-3.719,139.988,180371,1.0
1440,1440,spotify:track:4o7yTUS7EFgYOcFDyN8U27,Shoulders,Coheed and Cambria,64,543526,"('alternative metal', 'emo', 'pop punk', 'screamo')",Shoulders,57,0.284,0.974,-2.147,195.987,205205,
1441,1441,spotify:track:4xdUk9rp5wOd3ZLwwNfjwd,Survivor,Pop Evil,64,440142,"('alternative metal', 'nu metal', 'post-grunge', 'rap rock')",Survivor,50,0.606,0.752,-5.984,90.047,242424,
1442,1442,spotify:track:69yLIX3dwFMpoAqW1a98O2,TV or Not TV,Liily,45,28396,"('modern alternative rock', 'modern rock')",TV or Not TV,51,0.681,0.67,-6.005,115.027,220286,0.0
1443,1443,spotify:track:2u8NmvhYX6wiviyxJTOhEi,Making A Fire,Foo Fighters,80,9395196,"('alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock')",Medicine At Midnight,62,0.506,0.946,-4.173,91.111,255107,0.0
1444,1444,spotify:track:2ZvxyrNMYKMTazLQI2v9BX,Traps,Bloc Party,65,986897,"('alternative dance', 'alternative rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock')",Traps,63,0.44,0.971,-3.018,154.941,174582,0.0
1445,1445,spotify:track:0osszNZH6LSuk4AzVNh7KC,Anarchy,Lilith Czar,46,16204,(),Created From Filth And Dust,56,0.427,0.617,-6.246,113.216,234798,
1446,1446,spotify:track:4xOZuV9hKj0uaRgegNaE5F,Numb,Underoath,62,499527,"('christian metal', 'christian metalcore', 'melodic metalcore', 'metalcore', 'pop punk', 'post-hardcore', 'screamo', 'tampa indie')",Numb,58,0.483,0.908,-5.836,145.99,221627,
