,track_uri,track_name,artist_name,artist_popularity,artist_followers,artist_genres,album,track_popularity,track_danceability,track_energy,track_loudness,track_tempo,track_duration_ms,is_explict_content
5441,spotify:track:28TcG73tbc4iGrGBFjiBnR,Kings of Metal,Manowar,57,765024,"('comic metal', 'hard rock', 'metal', 'power metal', 'rock', 'us power metal')",Kings of Metal,58,0.575,0.881,-13.012,132.127,223867,0.0
5442,spotify:track:1aVChMRP6I3ViAIlnW3WYS,Burn in Hell,Twisted Sister,66,1918345,"('album rock', 'glam metal', 'hard rock', 'metal', 'rock')",Stay Hungry,52,0.357,0.828,-12.136,107.126,283227,0.0
5443,spotify:track:5F4PRUrsZQ8zTppxd6OA9a,Only the Brave,Tygers Of Pan Tang,41,41398,"('hard rock', 'metal', 'modern hard rock', 'nwobhm')",Tygers of Pan Tang,51,0.356,0.894,-6.825,153.098,303547,0.0
5444,spotify:track:2Bt7cSAgiPWpM2dOU6VAg1,Am I Demon,Danzig,63,655568,"('alternative metal', 'hard rock', 'metal', 'rock')",Danzig,0,0.37,0.922,-9.098,134.857,297293,0.0
5445,spotify:track:3lJqE5AKrrFDFdhDyB0kqx,Swords and Tequila,Riot,41,46662,"('speed metal', 'us power metal')",Fire Down Under,46,0.347,0.939,-9.239,89.401,200333,0.0
5446,spotify:track:2tjb6V24kf6sDUdEFNf3m9,Fighting the World,Manowar,57,765024,"('comic metal', 'hard rock', 'metal', 'power metal', 'rock', 'us power metal')",Fighting the World,55,0.649,0.909,-6.988,131.919,230560,0.0
5447,spotify:track:7iEVmnzJr1V7duYKPWplzp,Bringin' On The Heartbreak,Def Leppard,72,3545389,"('album rock', 'hard rock', 'nwobhm', 'rock')",High 'N' Dry,59,0.329,0.676,-9.036,78.217,273733,0.0
5448,spotify:track:3ZGajFLn8uAIpNxMxBwfGY,Metal Heart,Accept,62,698940,"('album rock', 'german heavy metal', 'german metal', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock', 'speed metal', 'thrash metal')",Metal Heart,39,0.381,0.638,-12.201,116.306,324360,0.0
5449,spotify:track:2dHjSNCw10clC9oOld8tPn,I Surrender,Rainbow,65,1137490,"('album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock')",Difficult To Cure,60,0.49,0.86,-5.284,132.673,241893,0.0
5450,spotify:track:4HzTfjtuIe4YM01bt3l6Jf,Animal (Fuck Like a Beast),W.A.S.P.,60,709929,"('album rock', 'glam metal', 'hard rock', 'metal', 'rock')",W.A.S.P.,8,0.211,0.972,-3.755,143.75,187800,0.0
5451,spotify:track:4G3Nnoae2XF1cdbdgATKKq,Angel Witch,Angel Witch,37,65931,"('doom metal', 'hard rock', 'metal', 'nwobhm', 'nwothm', 'speed metal', 'thrash metal')",Angel Witch (30th Anniversary Edition),50,0.238,0.759,-12.476,193.044,203933,0.0
5452,spotify:track:3SvTwrxQJyGJkeoPDbuNcu,Crusader,Saxon,54,436851,"('album rock', 'glam metal', 'hard rock', 'metal', 'nwobhm', 'power metal', 'rock')",Crusader,47,0.433,0.644,-8.054,91.773,394667,0.0
5453,spotify:track:2W7CvGjipq3EmHqNGN7lN9,Breaking the Chains,Dokken,56,508653,"('album rock', 'glam metal', 'hard rock', 'metal', 'rock')",Breaking the Chains,57,0.526,0.9,-4.76,125.349,231693,0.0
5454,spotify:track:3D5ORNm9spaTcdRx50ksHx,Lay It Down,Ratt,59,823667,"('album rock', 'glam metal', 'hard rock', 'metal', 'rock')",Invasion of Privacy,60,0.442,0.759,-13.475,198.117,205560,0.0
5455,spotify:track:2ksadH0rmJCMAQ8r3Najnt,Mexican Radio,Celtic Frost,44,169252,"('black metal', 'black thrash', 'death metal', 'deathrash', 'doom metal', 'metal', 'old school thrash', 'swiss black metal', 'swiss metal')",Into the Pandemonium (Bonus Track Edition),46,0.245,0.933,-8.148,178.555,209000,0.0
5456,spotify:track:1qBTLEa3lAZ6ieAxc9sEk3,Rock Of Ages,Def Leppard,72,3545389,"('album rock', 'hard rock', 'nwobhm', 'rock')",Pyromania (Deluxe),0,0.709,0.793,-7.66,105.864,247829,0.0
5457,spotify:track:25qe3Wf24HVQBBiQeb9Cdf,Under Jolly Roger,Running Wild,47,130760,"('german metal', 'german power metal', 'hard rock', 'metal', 'neo classical metal', 'neo-trad metal', 'old school thrash', 'pirate', 'power metal', 'speed metal')",Under Jolly Roger,47,0.24,0.958,-10.151,161.887,282560,0.0
5458,spotify:track:0c6p9QomOhNU9uzujLjtsD,Caught In A Mosh,Anthrax,60,1247546,"('album rock', 'alternative metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rap metal', 'rock', 'speed metal', 'thrash metal')",Among The Living (Deluxe Edition),55,0.339,0.991,-5.028,106.767,300093,0.0
5459,spotify:track:2H4Uh7c159cJBmrbekZFFe,Curse of the Pharaohs,Mercyful Fate,47,236886,"('album rock', 'danish metal', 'death metal', 'doom metal', 'hard rock', 'metal', 'rock', 'thrash metal')",Melissa,28,0.297,0.798,-9.999,137.397,237107,0.0
5460,spotify:track:1j06ieEC2BOCM0fTmYhn2l,Alone Again,Dokken,56,508653,"('album rock', 'glam metal', 'hard rock', 'metal', 'rock')",Tooth and Nail,59,0.298,0.612,-9.002,156.727,262200,0.0
5462,spotify:track:0un0EK8Qvd3eNYh7BJz2OF,Children of the Earth,Praying Mantis,37,24423,"('nwobhm',)",Time Tells No Lies,47,0.208,0.787,-6.763,170.626,337880,0.0
5463,spotify:track:5ZOOjqoCaUydmo8bxSdosj,The Toxic Waltz,Exodus,57,515230,"('alternative metal', 'death metal', 'groove metal', 'hard rock', 'metal', 'old school thrash', 'speed metal', 'thrash metal')",Fabulous Disaster,53,0.262,0.988,-4.922,91.319,290280,0.0
5464,spotify:track:4hfpMRkHOW3xGt8zE8ogFk,Riding the Storm,Running Wild,47,130760,"('german metal', 'german power metal', 'hard rock', 'metal', 'neo classical metal', 'neo-trad metal', 'old school thrash', 'pirate', 'power metal', 'speed metal')",Death or Glory,33,0.295,0.974,-4.098,150.259,387733,0.0
5465,spotify:track:6RsNd0M7jqbjIhj4qIbwip,I'm A Rebel,Accept,62,698940,"('album rock', 'german heavy metal', 'german metal', 'glam metal', 'hard rock', 'metal', 'power metal', 'rock', 'speed metal', 'thrash metal')",Best Of Accept,46,0.49,0.789,-12.775,146.983,238400,0.0
5466,spotify:track:07f9Uh1cWqH8ggfcEYeC1l,Tomorrow's Dream - 2021 Remaster,Black Sabbath,75,5836777,"('album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal')",Tomorrow's Dream (2021 Remaster),34,0.486,0.75,-8.171,110.816,188920,0.0
5467,spotify:track:3lMVtX2zN22nm30jGVoOpT,Agent Orange,Sodom,50,320808,"('black thrash', 'death metal', 'deathrash', 'german metal', 'german thrash metal', 'hard rock', 'metal', 'old school thrash', 'speed metal', 'thrash metal')",Agent Orange,50,0.262,0.988,-4.939,113.663,365320,0.0
5468,spotify:track:6LGoJAyN1xAqF3VJZt0MKx,Evil,Mercyful Fate,47,236886,"('album rock', 'danish metal', 'death metal', 'doom metal', 'hard rock', 'metal', 'rock', 'thrash metal')",Melissa,31,0.282,0.905,-9.455,133.837,284960,0.0
5469,spotify:track:3PtoySboyS2gTmvFPy6iDi,Thundersteel,Riot,41,46662,"('speed metal', 'us power metal')",Thundersteel,43,0.276,0.986,-10.221,153.64,229960,0.0
5470,spotify:track:25kORdST1xzG4WXOnzJCKV,Can U Deliver,Armored Saint,40,67428,"('hard rock', 'metal', 'neo-trad metal', 'thrash metal', 'us power metal')",March Of The Saint,48,0.498,0.858,-9.48,151.698,215307,0.0
5471,spotify:track:2ZS0wDcdfrJPC86u5aJGo9,Seventeen,Winger,51,369855,"('album rock', 'glam metal', 'hard rock', 'rock', 'sleaze rock')",Winger,59,0.577,0.676,-11.931,95.98,245267,0.0
5472,spotify:track:5xXeIlEiWIA8xnPa8BkJyj,Over the Wall,Testament,57,777818,"('alternative metal', 'death metal', 'groove metal', 'hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal')",The Legacy,50,0.213,0.686,-15.09,102.582,246067,0.0
5473,spotify:track:3uZFSiCurXd9Jm3OIfxmAb,Let Them Eat Metal,The Rods,33,11904,"('neo-trad metal', 'nwothm')",Let Them Eat Metal,44,0.626,0.721,-6.35,116.414,237440,0.0
5474,spotify:track:7dp39ThK3DGKVneJERWhHe,Bedside Radio,Krokus,49,227060,"('album rock', 'glam metal', 'hard rock', 'metal', 'rock', 'swiss rock')",Metal Rendez-Vous,46,0.581,0.572,-10.976,125.278,199040,0.0
5475,spotify:track:0XazvXRtIb75Ljr6OjQGmX,A Dangerous Meeting,Mercyful Fate,47,236886,"('album rock', 'danish metal', 'death metal', 'doom metal', 'hard rock', 'metal', 'rock', 'thrash metal')",Don't Break the Oath,28,0.258,0.929,-9.571,138.346,312760,0.0
5476,spotify:track:6IOkD91cfmMM1uw7oGoyzx,Left For Dead,Memphis May Fire,63,637877,"('melodic metalcore', 'metalcore', 'post-screamo', 'screamo')",Left For Dead,61,0.473,0.991,-2.605,123.866,185772,0.0
5477,spotify:track:7fqAKOrf2T2wxCnN6u3MkJ,Slaves Shall Serve,Behemoth,56,453928,"('black metal', 'death metal', 'metal', 'pagan black metal', 'polish black metal', 'polish death metal', 'polish metal')",In Absentia Dei,46,0.226,0.997,-7.013,124.576,213000,0.0
5478,spotify:track:4fIbgStSL1II8DS74pdI26,Out to the Inside,The Veer Union,53,89487,"('alternative metal', 'christian rock', 'gymcore', 'nu metal', 'post-grunge', 'post-screamo')",Quarantine Collaborations,49,0.48,0.918,-3.015,120.044,238500,0.0
5479,spotify:track:3Pxi2hXIbiDtyGKJ2bRP3j,Death Is All Around,The Amity Affliction,65,557719,"('australian metalcore', 'melodic metalcore', 'metalcore', 'screamo')",Somewhere Beyond The Blue,48,0.441,0.869,-6.349,127.054,269399,0.0
5480,spotify:track:1NMJOg7jOnXkXlKUKSETtZ,Diabolical,Destruction,43,204867,"('death metal', 'german metal', 'german thrash metal', 'metal', 'mexican metal', 'old school thrash', 'thrash metal')",Diabolical,42,0.312,0.991,-4.821,170.093,249159,0.0
5481,spotify:track:7vsIRXXqtHBFbEhcd9lwtB,Birth of the Butcher,The Last Ten Seconds of Life,43,44148,"('brutal deathcore', 'deathcore', 'downtempo deathcore', 'melodic metalcore', 'metallic hardcore', 'progressive deathcore')",Birth of the Butcher,45,0.295,0.917,-4.953,134.953,286733,0.0
5483,spotify:track:3fXkk7saX1dqX0o1dSWnvg,Of Fury,Shadow of Intent,54,121200,"('melodic deathcore', 'slamming deathcore', 'symphonic deathcore')",Of Fury,53,0.457,0.986,-3.058,140.002,287533,0.0
5484,spotify:track:1sLuebUQL26k6N47EE7lD7,Absinthe Children,Ember Falls,43,15143,"('electronic djent', 'finnish metal', 'melodic metal')",Ruins,42,0.469,0.93,-5.99,110.006,331200,0.0
5485,spotify:track:1HyowzIQaOllPWHFlqj2U8,Differentiate,Torrential Rain,35,2834,(),Differentiate,42,0.318,0.951,-4.795,160.083,315667,0.0
5488,spotify:track:5WV9sGajYOarZYK3HGVg3d,Kingdom for a Saint,ODC,32,8494,(),Kingdom for a Saint,38,0.495,0.844,-5.042,138.063,224478,0.0
5493,spotify:track:6lte7l161HTKi4ZLFFGj6x,Intergalactic Casanova,One Morning Left,45,28456,"('finnish metal', 'finnish metalcore', 'metalcore', 'trancecore')",Intergalactic Casanova,46,0.508,0.941,-4.904,115.988,243875,0.0
5495,spotify:track:39OtaFg1VC0Ae5s9QByKH1,Toxicant,Sunfall,27,1304,"('uk metalcore',)",Toxicant,35,0.433,0.971,-4.765,113.069,281555,0.0
5497,spotify:track:5GXsYrLmKbMrFXci8wSqn0,Part of the End,Deserted Fear,31,14084,"('german death metal', 'grisly death metal')",Part of the End,38,0.432,0.98,-5.047,148.021,346733,0.0
5498,spotify:track:5WPsTbvLxzNKInaWzV1TBz,Daughters of the Night,Nocturna,29,2163,(),Daughters of the Night,40,0.319,0.84,-5.051,174.953,235333,0.0
5499,spotify:track:4gA4TtxgtVdx1lXirn3QdC,Demon Supreme,Lordi,55,218595,"('comic metal', 'finnish hard rock', 'finnish heavy metal', 'lapland metal', 'metal', 'power metal')",Demon Supreme,45,0.469,0.994,-5.086,150.028,211759,0.0
5500,spotify:track:1QcLDalgSZ6weWyHyzKnM8,De tes yeux bleus perlés,Celeste,32,12833,"('blackened hardcore', 'post-doom metal', 'sludgecore')",De tes yeux bleus perlés,39,0.207,0.94,-4.18,150.011,323773,0.0
5501,spotify:track:4xOZuV9hKj0uaRgegNaE5F,Numb,Underoath,62,499527,"('christian metal', 'christian metalcore', 'melodic metalcore', 'metalcore', 'pop punk', 'post-hardcore', 'screamo', 'tampa indie')",Numb,58,0.483,0.908,-5.836,145.99,221627,0.0
5502,spotify:track:1mnIf0uQCOesEO4484G0iR,House of Mirrors,Arch Enemy,62,734816,"('alternative metal', 'death metal', 'melodic death metal', 'metal', 'nu metal', 'power metal', 'slayer', 'swedish death metal', 'swedish melodeath', 'swedish metal')",House of Mirrors,62,0.35,0.941,-7.225,85.205,220427,0.0
5503,spotify:track:65pi8lRBcEEyFCEa74rLug,ARTIFICIAL SUICIDE,Bad Omens,64,238231,"('metalcore', 'post-screamo')",What do you want from me? + ARTIFICIAL SUICIDE + THE DEATH OF PEACE OF MIND,62,0.561,0.898,-4.785,95.016,195000,1.0
5504,spotify:track:67TLcedNMzqt7hXF5Z4t4K,Narcissus,Napalm Death,49,248895,"('alternative metal', 'birmingham metal', 'british death metal', 'british grindcore', 'brutal death metal', 'death metal', 'deathgrind', 'grindcore', 'metal')",Narcissus,49,0.229,0.99,-3.844,112.686,188973,0.0
5506,spotify:track:1WLWMfnnFiXYLujTlkMiou,Coma Blue - Remastered 2022,Annisokay,55,101022,"('german metalcore', 'german post-hardcore', 'metalcore', 'post-screamo', 'trancecore')",Coma Blue,48,0.482,0.972,-5.588,114.046,201800,1.0
5507,spotify:track:69gRTJZChyDiQ8mAyHCpHv,All I Really Know,Sevendust,60,851328,"('alternative metal', 'atlanta metal', 'industrial metal', 'nu metal', 'rap metal', 'rap rock')",Blood & Stone (Deluxe),51,0.273,0.949,-4.713,100.333,214251,0.0
5508,spotify:track:0Z7vzeA4iARryELXvgLrpw,Planet Eaters,Voivod,40,81944,"('canadian metal', 'cyberpunk', 'death metal', 'doom metal', 'metal', 'old school thrash', 'speed metal', 'technical thrash', 'thrash metal')",Planet Eaters,44,0.339,0.961,-4.882,126.338,332520,0.0
5509,spotify:track:7rlK48OcTaJBc3PJVdJaoY,Warrior State of Mind,Halocene,58,101711,"('pixie',)",Vita Nova (Deluxe Edition),45,0.515,0.87,-6.125,175.999,233164,1.0
5510,spotify:track:6ibQUZ7g2rLrDrizHPjaS2,Redefined - Re-interpretation,As I Lay Dying,64,798475,"('alternative metal', 'christian metal', 'melodic metalcore', 'metalcore', 'nu metal')",Shaped By Fire (Deluxe Version),47,0.417,0.874,-6.158,140.092,208410,0.0
5511,spotify:track:5jYBHfcAfmES6eVx695YEJ,Broken Homes,Rising Insane,49,15307,"('german metalcore', 'german post-hardcore', 'melodic metalcore', 'metalcore')",Afterglow,50,0.448,0.962,-5.614,143.129,196364,1.0
5512,spotify:track:3FQOmo61pO1ZnBT26d6WLQ,VAMPIR (feat. Oli Sykes of Bring Me The Horizon),IC3PEAK,67,821133,"('viral rap', 'witch house')",VAMPIR,70,0.674,0.704,-9.768,107.023,143551,1.0
5513,spotify:track:7zMeL0azHXEDjBBKMejMSo,Exit Signs,Angelmaker,50,88903,"('blackened deathcore', 'deathcore', 'progressive deathcore', 'slamming deathcore', 'vancouver metal')",Eclipse,48,0.51,0.981,-1.485,118.015,212480,0.0
5514,spotify:track:2kP5P0M1V8IQnNBkWYzXgM,The Realm of Chaos (feat. Heidi Shepherd),Infected Rain,44,60592,"('russian nu metal', 'slayer')",The Realm of Chaos (feat. Heidi Shepherd),40,0.362,0.972,-3.456,170.12,224240,0.0
5515,spotify:track:0sK8TrIJA5DA9hGATIZ5hi,Snakebit,Outline In Color,47,60011,"('melodic metalcore', 'metalcore', 'post-screamo', 'screamo', 'trancecore')",Snakebit,46,0.425,0.923,-4.73,170.071,192133,1.0
5516,spotify:track:1g2eSCd9S2onJcfJxAcS71,The Bell,Eye of Melian,34,1154,(),The Bell,49,0.308,0.5,-10.151,130.038,271486,0.0
5517,spotify:track:0Bf8wFv1dNuicZgKDVJYke,Dogma,In Hearts Wake,49,116950,"('australian metalcore', 'melodic metalcore', 'metalcore')",Dogma,48,0.557,0.996,-2.095,107.999,191000,0.0
5518,spotify:track:5V5baKbGSlxo6wUnedtivf,Papercut - Linkin Park Tribute,Written by Wolves,51,42907,"('gymcore', 'modern alternative rock', 'post-screamo')",Papercut (Linkin Park Tribute),38,0.559,0.933,-5.018,149.91,219208,0.0
5520,spotify:track:1bonbXXlT83xzDsyKIc0Am,Fairy of the Bog,Blackbriar,49,59473,"('dutch metal', 'gothic symphonic metal', 'melodic metal', 'slayer', 'symphonic metal')",Fairy of the Bog,48,0.378,0.787,-7.118,90.044,276705,0.0
5521,spotify:track:1Ea7F7xDdh4prxbcyGrWCM,Erase My Mind,Siamese,51,29771,"('danish metal', 'gymcore', 'metalcore', 'post-screamo')",Home,52,0.43,0.867,-6.659,88.99,191461,0.0
5522,spotify:track:1H8RteGZrEFg5zuvy9Kljz,All It Takes,Karnivool,52,164779,"('alternative metal', 'australian alternative rock', 'djent', 'progressive metal')",All It Takes,55,0.499,0.858,-5.901,126.726,328800,0.0
5526,spotify:track:2XxNP9FEnrytdaIElFsWoY,Time Machine (feat. Kai Hansen & Piet Sielck),Heavenly,43,30577,"('c86', 'french metal', 'melodic metal', 'neo classical metal', 'power metal', 'symphonic metal', 'symphonic power metal')",Coming from the Sky,37,0.409,0.918,-6.575,159.92,426160,0.0
5527,spotify:track:13vYl0wAKM5RGjvoRaVyd8,The Awakening,Oceans,43,15625,"('german metalcore', 'slayer')",The Awakening,47,0.309,0.912,-6.225,178.051,242865,0.0
5528,spotify:track:4YnnMY88gs1hbKZaGz12sd,Revolt,Dymytry,46,30105,"('czech metal', 'czech rock')",Revolt,39,0.521,0.99,-4.679,143.991,213000,0.0
5529,spotify:track:1VvUcjbPd1gNtM2KRlNGGh,Chemical Godz,Crowbar,44,113796,"('alternative metal', 'doom metal', 'groove metal', 'louisiana metal', 'nu metal', 'post-doom metal', 'sludge metal', 'southern metal')",Chemical Godz,45,0.149,0.946,-5.166,62.454,270141,0.0
5530,spotify:track:5rUv179NuGHKBrmz4k5hiu,Voices,Kill The Lights,40,14775,"('metalcore',)",Voices,42,0.351,0.979,-4.0,101.36,173000,0.0
5531,spotify:track:4iTx8xQFl22MH82TTrw8NQ,Love Reign O'er Me,Edge Of Paradise,38,23899,"('melodic metal', 'slayer')",Love Reign O'er Me,42,0.434,0.874,-4.143,112.559,240107,0.0
5532,spotify:track:08Tb1IuO4nwfjpgwgWStqv,The Conduit,Moon Tooth,37,20840,"('prog metal',)",The Conduit,41,0.491,0.907,-3.588,177.037,201017,0.0
5534,spotify:track:7C5IPnZ3qx9yobcFi4qwGA,"Nowhere, Still Somewhere",Sylvaine,37,22325,"('atmospheric black metal', 'autonomous black metal', 'gaian doom', 'post-black metal')","Nowhere, Still Somewhere",41,0.355,0.715,-8.231,76.636,274758,0.0
5535,spotify:track:3iXNlPQNYPrtimAEM49PsG,Pump It,Eskimo Callboy,70,297949,"('comic metal', 'german metalcore', 'metalcore', 'trancecore')",Pump It,72,0.448,0.896,-6.533,174.073,172759,1.0
5536,spotify:track:5EIKp1TKhUNdsThloWPa53,So Called Life,Three Days Grace,78,4924421,"('alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge')",So Called Life,71,0.502,0.905,-4.162,160.064,206277,1.0
5537,spotify:track:3j3QVCJXXZXfgB5sjN1TEY,The Moon,Amorphis,55,249283,"('doom metal', 'finnish death metal', 'finnish melodeath', 'finnish metal', 'folk metal', 'gothic metal', 'melodic death metal', 'metal', 'power metal', 'progressive doom')",The Moon,56,0.376,0.914,-5.61,96.276,357813,0.0
5538,spotify:track:2PjFzTXf8StVOYm25uWvW4,Losing Control,Villain of the Story,46,35112,"('american metalcore', 'gymcore', 'metalcore', 'post-screamo')",Losing Control,53,0.552,0.966,-4.606,125.025,208920,0.0
5539,spotify:track:0YyA97knsEX1T0j1dMVfPC,Crossed,Comeback Kid,50,131952,"('canadian hardcore', 'canadian punk', 'hardcore punk', 'melodic hardcore', 'melodic metalcore', 'metalcore', 'straight edge')",Crossed,49,0.292,0.996,-2.264,149.933,180933,1.0
5540,spotify:track:5OJq2RxAwcheSCnc8cBDvZ,Hammer of Dawn,HammerFall,62,497371,"('gothenburg metal', 'hard rock', 'melodic metal', 'metal', 'neo classical metal', 'power metal', 'swedish power metal', 'symphonic metal')",Hammer of Dawn,51,0.544,0.887,-7.509,129.932,242438,0.0
5542,spotify:track:4Cb1AimuiTJ5szNlCcf895,Deliver Us From Evil,Blind Guardian,60,569145,"('german metal', 'german power metal', 'hard rock', 'melodic metal', 'metal', 'neo classical metal', 'power metal', 'speed metal', 'symphonic metal')",Deliver Us From Evil,54,0.358,0.94,-5.808,184.072,321520,0.0
5544,spotify:track:5UwdSwPK4rgRtD5oxE6VjR,In Shadows,Fit For An Autopsy,53,125820,"('brutal deathcore', 'deathcore', 'melodic metalcore', 'metalcore')",In Shadows,51,0.481,0.952,-2.805,106.994,237715,0.0
5545,spotify:track:480rtuITvEdBj1TA76juXO,Power of Will,Dynazty,56,49852,"('melodic metal', 'nightrun', 'power metal', 'swedish hard rock')",Power of Will,52,0.446,0.95,-6.405,89.962,233653,0.0
5546,spotify:track:7oNOP1xca406nustARPRru,I Run With Wolves,Manafest,57,139224,"('christian alternative rock', 'christian hip hop', 'christian music', 'christian rock', 'gymcore', 'post-screamo', 'rap rock')",I Run With Wolves,52,0.484,0.893,-5.156,81.968,201566,0.0
5547,spotify:track:2DfhhMCu4HbYY1QmoWNtWM,Composure,Fight The Fade,48,23364,"('christian rock', 'gymcore', 'hard alternative', 'metalcore', 'post-screamo')",Composure,47,0.388,0.872,-3.857,160.037,218625,0.0
5548,spotify:track:3XXNhHnzt8aOTgd7J5maCW,Kids Against the Monsters,Hyro The Hero,50,29926,"('nu-metalcore', 'rap rock')",Kids Against the Monsters,46,0.568,0.722,-5.297,74.944,186460,0.0
5549,spotify:track:6dOoxvIbgQq8WhQ2gjndpq,The Negative,Famous Last Words,48,100209,"('metalcore', 'post-post-hardcore', 'post-screamo', 'screamo')",The Negative,47,0.482,0.939,-4.319,140.034,219868,0.0
5550,spotify:track:4OJBWQawAHrIGtRoYmwPNA,Golden Liar,Zeal & Ardor,51,121186,"('avant-garde metal', 'swiss metal')",Golden Liar,47,0.467,0.562,-5.378,147.925,223573,0.0
5551,spotify:track:5NOBOrUxjRyjvuYPviMWdr,Bury Your Name,Eyes Set To Kill,48,219804,"('metalcore', 'pixie', 'pop emo', 'post-screamo', 'screamo', 'slayer')",DAMNA,42,0.255,0.642,-7.028,119.899,199853,0.0
5553,spotify:track:6yGCKMLGznWxAIRRfwv3Ew,Immovable Stone,Sylosis,49,84433,"('melodic death metal', 'melodic metalcore', 'metalcore')",Immovable Stone,48,0.513,0.982,-3.686,124.982,212032,0.0
5555,spotify:track:25dw1ON5dplrkOIhMBt7fl,Cold Burn,Cult Of Luna,45,101763,"('atmospheric sludge', 'dark jazz', 'drone metal', 'post-doom metal', 'post-metal', 'post-rock', 'progressive sludge', 'slayer', 'sludge metal', 'swedish doom metal', 'swedish progressive metal')",Cold Burn,48,0.453,0.926,-6.533,118.027,581090,0.0
5556,spotify:track:3CXt3FzhOa4Jrxgq2g7ZPs,D V P E,InVisions,42,25102,"('metalcore', 'nu-metalcore', 'post-screamo')",D V P E,44,0.478,0.994,-4.964,129.944,190595,1.0
5557,spotify:track:3vW1uB9XjwbsJP014d68B0,The Last Crossing,Dagoba,35,36848,"('cyber metal', 'french metal', 'groove metal', 'melodic death metal')",The Last Crossing,25,0.244,0.967,-4.155,170.077,277307,0.0
5559,spotify:track:2PJ9Aqx5dF2BQtJXZqbCx2,Slaves of Babylon,Manimal,40,7457,"('melodic metal', 'neo-trad metal', 'power metal', 'symphonic power metal')",Armageddon,37,0.496,0.91,-5.837,141.967,277374,0.0
5561,spotify:track:70DvSAwAVatVG9Hrl9EBZp,Dead Standing Tree,I Am Your God,29,1670,"('finnish melodeath', 'finnish metalcore', 'lapland metal', 'melodic metal')",Dead Standing Tree,34,0.496,0.986,-3.45,112.984,224683,1.0
5562,spotify:track:5TSwCc8HVZ9T7fRdx1ffXQ,Worship,Hypocrisy,52,138020,"('black metal', 'death metal', 'melodic death metal', 'metal', 'swedish death metal', 'swedish melodeath', 'swedish metal')",Worship,49,0.211,0.939,-7.932,119.961,282500,1.0
5563,spotify:track:4lr08jZqpZ2duhBuIcFoky,Reshape Me,Saviour,42,25684,"('australian post-hardcore', 'melodic hardcore', 'metalcore')",Reshape Me,46,0.294,0.931,-4.112,178.028,223000,1.0
5565,spotify:track:75hUTjvvI6X6CQJ0HvmmX8,Samsara,Elyne,34,7978,"('italian metalcore', 'metalcore')",Samsara,42,0.322,0.935,-4.476,194.192,224208,1.0
5568,spotify:track:5wfILshQZtz9pKTOBEuH95,Dust of the Bereaved,Tenside,36,7980,"('german metalcore', 'thrash-groove metal')",Dust of the Bereaved,41,0.55,0.974,-3.052,111.981,285000,0.0
5570,spotify:track:1ntRngCCMm5TpY9w6Pkhgn,Trance IV: Nemesis,Anomalie,29,10251,"('atmospheric black metal', 'post-black metal', 'voidgaze')",Tranceformation,34,0.259,0.853,-6.8,115.877,438640,0.0
5571,spotify:track:5gOUadSAIuvOXfJsUaCkpK,The Bearer of Bad News,Reliqa,39,8977,"('slayer',)",The Bearer of Bad News,44,0.232,0.938,-5.618,159.729,206081,0.0
5572,spotify:track:7nGc6tq27wHwpF7iFdUaWr,Lowborn,Wolves At The Gate,50,86656,"('christian metal', 'christian metalcore', 'christian rock', 'melodic metalcore', 'metalcore', 'post-screamo')",Lowborn,55,0.348,0.974,-3.379,160.006,265298,0.0
5573,spotify:track:5B1ZMJQqtjMSJqFckLGLx8,Scratchcard Feeling,WARGASM (UK),49,36634,"('modern alternative rock',)",Scratchcard Feeling,50,0.491,0.766,-7.612,125.072,240643,1.0
5574,spotify:track:3Ikpm8FSxVV5ho2nUjRK4o,Prescribing Horror,Exodus,57,515230,"('alternative metal', 'death metal', 'groove metal', 'hard rock', 'metal', 'old school thrash', 'speed metal', 'thrash metal')",Persona Non Grata,48,0.45,0.9,-6.948,159.976,309627,0.0
5576,spotify:track:0JXXNGljqupsJaZsgSbMZV,Sure Thing,Miguel,80,3784150,"('dance pop', 'pop', 'r&b', 'urban contemporary')",All I Want Is You,81,0.684,0.607,-8.127,81.001,195373,0.0
