,Unnamed: 0,track_uri,track_name,artist_name,artist_popularity,artist_followers,artist_genres,album,track_popularity,track_danceability,track_energy,track_loudness,track_tempo,track_duration_ms
1488,1488,spotify:track:6bVWGtN2BVH53il4JSFON8,Forever Love (feat. Viiq),Bingo Players,63,455747,"('big room', 'dance pop', 'edm', 'electro house', 'house', 'pop dance', 'progressive electro house', 'progressive house')",Forever Love (feat. Viiq),58,0.668,0.9,-4.228,124.045,155827
1489,1489,spotify:track:65tzGxRAwbrZd2yhHcGgLf,My Carousel,Tobtok,59,27669,"('deep groove house', 'deep tropical house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house', 'uk dance')",My Carousel,64,0.563,0.735,-6.488,125.076,166639
1490,1490,spotify:track:5uxSxL44LynLj2xstL0ogf,Have Me All (feat. Jelita),Bleu Clair,53,24078,"('bass house', 'electro house', 'indonesian edm')",Have Me All (feat. Jelita),53,0.685,0.846,-3.771,126.046,170005
1491,1491,spotify:track:2Xy1UIVfOlukyye6Fd0wrI,Follow Me,Sam Feldt,78,666234,"('dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house')",Follow Me,74,0.673,0.729,-4.879,122.023,169672
1492,1492,spotify:track:0pIiCv0GdhtsOjCJ5Y7zHj,Morenita,HUGEL,70,69870,"('dance pop', 'deep house', 'edm', 'electro house', 'house', 'pop dance', 'tropical house')",Morenita,72,0.639,0.769,-5.077,123.983,176492
1493,1493,spotify:track:46BIpPudYCyNxUTz4f2E8k,Can't Get Over You (feat. Aloe Blacc),Gabry Ponte,79,319935,"('eurodance', 'europop', 'italo dance', 'slap house')",Can't Get Over You (feat. Aloe Blacc),68,0.749,0.843,-5.544,119.981,159925
1494,1494,spotify:track:3vrm4dNThrhQ0BArrLIUOV,Somebody's Watching Me,Chico Rose,65,26452,"('edm', 'electro house', 'pop dance', 'pop edm', 'slap house', 'tropical house')",Somebody's Watching Me,72,0.712,0.857,-4.922,124.963,176640
1496,1496,spotify:track:15Vlfa18uD2w98YG5zX7Pb,Life Goes On,PS1,58,5947,(),Life Goes On,44,0.41,0.873,-3.984,123.553,169458
1497,1497,spotify:track:3hbi5zXAgQt0Z9V5JSOnCe,Everybody Wants To Party,Dubdogz,74,290976,"('brazilian bass', 'brazilian edm')",Everybody Wants To Party,69,0.72,0.858,-5.657,124.001,184839
1498,1498,spotify:track:7zx1i0jGcFwMBurajgKlO7,Black Magic,Jonasu,66,7723,"('dutch edm',)",Black Magic,77,0.812,0.634,-4.96,124.074,174194
1499,1499,spotify:track:706JO4KVLLUJGABvEjFVwz,The Way It Is,PRE55URE,34,287,(),The Way It Is,48,0.733,0.94,-4.494,124.988,205440
1500,1500,spotify:track:5erj647SYiDcIR8Zwi6tc9,It Gets Better,Swedish House Mafia,80,3451922,"('dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house')",It Gets Better,64,0.642,0.709,-7.064,118.928,184611
1501,1501,spotify:track:6M0RLlETmRWBLRkuwohvE5,Too Much To Ask,Don Diablo,72,1770212,"('dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'tropical house')",Too Much To Ask,53,0.693,0.689,-5.49,102.035,190588
1502,1502,spotify:track:4exGSaz6lVTxxZVF1xVD4k,God is A DJ,Faithless,66,535224,"('big beat', 'downtempo', 'electronica', 'trip hop')",God Is a DJ,69,0.598,0.964,-4.173,126.015,155000
1503,1503,spotify:track:4KKaV1zUcpDecobqLjwIkB,Physical - Claptone Remix,Dua Lipa,94,30850370,"('dance pop', 'pop', 'uk pop')",Physical (Remixes),56,0.722,0.928,-5.97,124.988,189120
1504,1504,spotify:track:3MVrUfY3fYjR1kIK1wvbHN,On My Mind (with JC Stewart),Jonasu,66,7723,"('dutch edm',)",On My Mind (with JC Stewart),63,0.646,0.819,-5.725,125.979,179069
1505,1505,spotify:track:50YQaQXog18lS11wGCl77u,Promises,Diplo,83,2432621,"('dance pop', 'edm', 'electro house', 'house', 'moombahton', 'ninja', 'pop', 'pop dance', 'tropical house')",Promises,65,0.539,0.699,-7.754,122.02,201176
1506,1506,spotify:track:2wf2KMhjoHSZXKVHNBoTMg,Sun Came Up,Sofi Tukker,72,592220,"('electropop', 'pop')",Sun Came Up,69,0.673,0.625,-6.854,124.001,202905
1507,1507,spotify:track:63aj87TQG6F3RVO5nbG2VQ,In Da Getto,J Balvin,94,31511482,"('latin', 'reggaeton', 'reggaeton colombiano', 'trap latino')",In Da Getto,85,0.915,0.72,-3.126,126.986,131067
1508,1508,spotify:track:6nGtbklEfeXapvjTbV8kzn,Alive (with Roland Clark),David Guetta,90,23611849,"('big room', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap')",Alive (with Roland Clark),64,0.68,0.912,-8.785,124.994,221471
1509,1509,spotify:track:1olCzMxaeiQKNO64ssWVGr,Talk About,Rain Radio,63,3673,(),Talk About,77,0.814,0.874,-5.316,123.992,161041
1511,1511,spotify:track:1S69G657rrHOIfPkKNihwH,Good for Me (feat. Anna Straker),Jay Pryor,54,17263,"('deep groove house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm')",Good for Me (feat. Anna Straker),58,0.725,0.615,-7.217,124.987,144960
1512,1512,spotify:track:4t5DaUXvdAFahZJtXYGYpH,Friday,Timmy Trumpet,76,854870,"('australian dance', 'big room', 'dance pop', 'edm', 'melbourne bounce', 'melbourne bounce international', 'pop dance')",Friday,64,0.794,0.839,-8.382,121.049,146983
1513,1513,spotify:track:1tZC1ktebdhQSlhnFSetLk,Last Thought (feat. MKLA),Sonny Fodera,69,115522,"('dance pop', 'deep groove house', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance')",Last Thought (feat. MKLA),66,0.711,0.656,-8.262,124.005,238585
1514,1514,spotify:track:6SK5X1cj2G3vFNb7iTmLfV,Drop It (feat. LUISAH),Dubdogz,74,290976,"('brazilian bass', 'brazilian edm')",Drop It (feat. LUISAH),59,0.65,0.771,-7.696,124.987,125760
1516,1516,spotify:track:6FANeHrcPH8cDFUgty6jDS,Think About Us - 90's Club Mix,M-22,59,69433,"('dance pop', 'deep groove house', 'deep house', 'edm', 'house', 'pop dance', 'pop edm', 'tropical house')",Think About Us (90's Club Mix),54,0.649,0.877,-5.983,119.991,194904
1517,1517,spotify:track:0C0LsZeUyAG50xJKEIpBgY,Catch My Love,Noizu,62,35099,"('bass house', 'deep groove house', 'edm', 'electro house', 'house', 'pop dance', 'uk dance')",Catch My Love,62,0.753,0.851,-4.451,126.012,148571
1518,1518,spotify:track:7sRjDSJ5Vp3xC669buQVGi,Why Do I Call,Nicky Romero,69,2131754,"('big room', 'dance pop', 'dutch edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house')",Why Do I Call,61,0.655,0.786,-6.588,122.946,158959
1519,1519,spotify:track:4jvCYgzFijnYGxqQcJgRnu,Bailar Riddim,Simon Fava,46,2885,"('funky tech house', 'latin house')",Bailar Riddim,53,0.673,0.979,-4.789,125.02,211200
1520,1520,spotify:track:4pAxG2OEh4LSNuZFzDRUbN,Anytime,Phil The Beat,56,3192,"('slap house',)",Anytime,55,0.809,0.855,-5.077,124.011,148500
1521,1521,spotify:track:2zJ5nuyOQi4jBvToG3HHys,Another Chance,Roger Sanchez,57,94994,"('disco house', 'diva house', 'tribal house', 'vocal house')",Another Chance,62,0.643,0.913,-5.744,128.01,254131
1522,1522,spotify:track:56YpW3nISMuVvM6pHkR9oU,Summer Of Love,Aluna,64,30110,"('edm', 'house', 'pop dance')",Summer Of Love,52,0.717,0.759,-4.847,122.003,195712
1523,1523,spotify:track:3f0C4VBTbLlEsCyybHELPW,The Sequel,Tita Lau,50,4010,(),The Sequel,57,0.667,0.92,-6.332,126.012,189524
1524,1524,spotify:track:4eBlELpnfUpZx3SEgzCRzP,Chrome Hearts,D-Block Europe,80,575178,"('uk hip hop',)",Chrome Hearts,58,0.78,0.438,-9.598,80.977,246818
1528,1528,spotify:track:1d00t97DPiTtNYlGK4VEZe,Beautiful Death,DEATH2KALON,22,1025,(),Symphony Of The Night,13,0.568,0.628,-6.955,119.979,215828
1529,1529,spotify:track:6QTTPp4rzMqcbWWzgrGf9c,"Loyal To A Fault (feat. Bryson Tiller, Lil Durk)",Big Sean,84,9110886,"('detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap')",What You Expect,66,0.676,0.742,-5.982,147.07,243189
1530,1530,spotify:track:6xLaQvMFknex88LVALSgYP,Head$hot! (with Trippie Redd),KA$HDAMI,70,180012,"('aesthetic rap',)",HYPERNOVA.,62,0.737,0.668,-6.315,154.961,136304
1532,1532,spotify:track:26vz4FXMIgRyGj2hxmzttd,"Offense (feat. Babyface Ray, 42 Dugg)",Big Sean,84,9110886,"('detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap')",What You Expect,61,0.718,0.808,-3.225,190.952,195447
1533,1533,spotify:track:2xo2fUrwrdOruV2zdNtWoP,Money (feat. Flo Milli),Rico Nasty,71,848421,"('dance pop', 'dmv rap', 'escape room', 'pop', 'trap queen')",Money (feat. Flo Milli),66,0.808,0.768,-4.813,124.011,150653
1535,1535,spotify:track:06cK6iwM27beDMNd9wNc7e,Soufside,Latto,71,669527,"('pop', 'pop r&b', 'r&b', 'trap queen')",Soufside,61,0.751,0.559,-7.147,155.947,110769
1537,1537,spotify:track:0gJ6ZloUcHtpYrBGO25I2o,LOST ALL FAITH,Portion,30,1175,"('canadian hip hop',)",I Am Nothing Without,31,0.674,0.557,-9.047,114.006,167493
1538,1538,spotify:track:6T5i0o62ZyfHRRHHihYJ1n,PSA,Kay Flock,71,74919,"('new york drill',)",The D.O.A. Tape,68,0.872,0.77,-6.722,147.061,113600
1539,1539,spotify:track:4lGQP8EpXvxSQSZjXqogoM,Inside Boy,DEATH2KALON,22,1025,(),Inside Boy,21,0.658,0.601,-8.283,160.102,134109
1540,1540,spotify:track:2EvLJoF8KUNoY7afGHYGCZ,WTMM,Wil Akogu,32,3022,"('deep underground hip hop',)",WTMM,32,0.623,0.679,-8.988,84.192,270702
1542,1542,spotify:track:7Dgsu3oVz6isGpjD9ewyqr,No One Here (with NoCap),Lul Bob,43,1920,(),No One Here (with NoCap),44,0.604,0.661,-3.975,90.674,174048
1544,1544,spotify:track:0jNFDcGAXPs5ahngmD5R6n,XSCAPE,Don Toliver,85,1907220,"('pop', 'rap', 'trap')",Life of a DON,69,0.403,0.405,-7.718,100.626,156248
1545,1545,spotify:track:1rjnHhnDtoboZAXJyJgzaz,Super,Cordae,73,1612941,"('dmv rap', 'hip hop', 'pop rap', 'rap', 'trap', 'underground hip hop', 'vapor trap')",Super,72,0.897,0.684,-4.776,138.975,177408
1546,1546,spotify:track:4s7TIubkdsgdtDEDFEAYVL,Intro (Hate On Me),Meek Mill,82,5698519,"('hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap')",Expensive Pain,67,0.647,0.823,-4.074,150.995,174805
1547,1547,spotify:track:4ZUNw5tDBZTOqzPEVIYyOy,V12 (feat. Lil Uzi Vert),iann dior,83,1440131,"('melodic rap', 'pop rap')",V12 (feat. Lil Uzi Vert),74,0.705,0.681,-3.286,164.941,177836
1548,1548,spotify:track:0UTyLmkQgPOEIz95OVAJTR,range brothers (with Kendrick Lamar),Baby Keem,83,621036,"('hip hop', 'rap')",The Melodic Blue,76,0.667,0.582,-5.791,121.972,316733
1549,1549,spotify:track:51m0quCwhyDTKflI5sH0uc,Brand New (with Kill Jasper),YSB Tril,51,26160,"('north carolina hip hop', 'sad rap')",Brand New (with Kill Jasper),46,0.835,0.517,-6.742,140.009,192000
1551,1551,spotify:track:4wuMS7NGVbU7hdu94K5icd,Prada (feat. Lil Tecca),24kGoldn,82,1496563,"('cali rap', 'pop rap')",Prada (feat. Lil Tecca),76,0.686,0.69,-6.13,178.157,151586
1552,1552,spotify:track:34D6FJysnQioVingDKufuf,N 2 Deep,Drake,98,59721518,"('canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap')",Certified Lover Boy,76,0.507,0.429,-7.726,91.0,273578
1554,1554,spotify:track:42ZrMq4BKsWDrrbMnMRYaK,Jail,Kanye West,95,15963491,"('chicago rap', 'rap')",Donda,57,0.458,0.571,-6.739,110.013,297000
1559,1559,spotify:track:3EpF150nXMSNjiH0bbmXIL,Holy Smokes,Trippie Redd,89,7021866,"('melodic rap', 'rap', 'trap')",Holy Smokes (feat. Lil Uzi Vert),69,0.437,0.527,-6.967,187.815,181714
1561,1561,spotify:track:23OYT3SFtoJqhiAUqktbc1,No Return (with The Kid LAROI & Lil Durk),Polo G,92,6217733,"('chicago rap',)",Hall of Fame,73,0.479,0.645,-7.336,155.057,168729
1562,1562,spotify:track:3qsR1pTGoshzapShuYm0ns,OKAY SHAWTY,Kwe the Artist,50,7377,(),OKAY SHAWTY,61,0.874,0.358,-9.806,119.914,106036
1563,1563,spotify:track:5kjRBDPHkGG8EDsWeaHfKf,No Reason,Judah,51,1040,(),No Reason,10,0.705,0.501,-11.183,79.993,183000
1564,1564,spotify:track:3rUHJtdAAjdJEKILzQZ7aQ,heart cold,Toosii,69,484955,"('north carolina hip hop', 'pop r&b', 'pop rap')",Thank You For Believing (The Manifestation),52,0.832,0.496,-6.743,81.982,178537
1565,1565,spotify:track:58T4yPLn4NjBYXfRxeweyM,Woo Baby (feat. Chris Brown),Pop Smoke,89,8656912,"('brooklyn drill',)",Faith,76,0.563,0.672,-7.226,99.772,156000
1566,1566,spotify:track:3lakLxKgelrvKBTyGwDXhX,Antisocial (feat. Juice WRLD),Migos,82,12002034,"('atl hip hop', 'pop rap', 'rap', 'trap')",Culture III,61,0.667,0.39,-10.687,140.033,262340
1567,1567,spotify:track:5cLhvHACJBtoCgLU5TSr7t,My Moment,Cb Cbzzybaby,1,18,(),My Moment,8,0.503,0.578,-7.537,95.477,186984
1568,1568,spotify:track:1fxYz1s15pyZLsJT0Hdh1m,late at night,Roddy Ricch,87,7282735,"('melodic rap', 'rap', 'trap')",late at night,80,0.643,0.403,-11.254,98.54,174682
1569,1569,spotify:track:2ELp0EL65yitpfJYwc5983,2040,Lil Baby,92,9099330,"('atl hip hop', 'atl trap', 'rap', 'trap')",The Voice of the Heroes,68,0.744,0.697,-4.067,150.046,192921
1570,1570,spotify:track:7IwRg7xzgVtugj9KFFp07G,ADMIT IT,Ski Mask The Slump God,81,4677380,"('miami hip hop', 'rap', 'underground hip hop')",Sin City The Mixtape,62,0.832,0.638,-7.307,173.873,93920
1571,1571,spotify:track:7bbVROxBdCzv1KUh7KoxmI,HIM (feat. YSN Flow) - Remix,Jaywall,37,1629,(),HIM (feat. YSN Flow) [Remix],33,0.898,0.485,-8.156,129.978,182543
1573,1573,spotify:track:2IePEfMAtqWS6rLXXFZIgI,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",Internet Money,79,550328,"('rap', 'trap')","His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",80,0.792,0.707,-5.218,134.997,224042
1576,1576,spotify:track:6LcX2hBbXaJcK4AuefE936,What You Need,Don Toliver,85,1907220,"('pop', 'rap', 'trap')",What You Need,68,0.664,0.655,-7.327,129.987,217609
1577,1577,spotify:track:1pmNE3j4zeDG3iPZeZyL4s,BOGUARD (feat. DJ Drama),Poundside Pop,35,7015,"('philly drill', 'philly rap')",BOGUARD (feat. DJ Drama),36,0.658,0.604,-3.7,78.029,139787
1578,1578,spotify:track:6blSHPDP98arokK4SXvZT0,Bounce Up,Limitless,46,4980,"('moombahton',)",Bounce Up,47,0.884,0.6,-5.315,98.061,158323
1579,1579,spotify:track:6AxSYAHq0U6fKykB7uScPl,The Harder They Fall,Koffee,64,506883,"('dancehall', 'modern reggae')",The Harder They Fall (The Motion Picture Soundtrack),56,0.749,0.887,-3.118,110.556,168705
1580,1580,spotify:track:54aPIu0L1wfgOnzw2bcR11,Bubble Up,Sico Vox,36,12242,"('dutch moombahton',)",Bubble Up,34,0.812,0.706,-5.293,102.025,162353
1581,1581,spotify:track:6HXEz5kngs6n0IbqdW5AkQ,Cherish The Moment,Vybz Kartel,67,903029,"('dancehall', 'reggae fusion')",Cherish The Moment,44,0.713,0.776,-4.324,113.259,194743
1582,1582,spotify:track:5RhwPas6mPXbaCvjZyXOZ9,No More,La Toya Linger,40,439,(),No More,29,0.712,0.526,-6.367,125.191,149388
1583,1583,spotify:track:4DsB3aflgX8Ex1evv84de9,Purple Touch,Konshens,65,338548,"('dancehall', 'modern reggae')",Red Reign,41,0.855,0.795,-3.897,95.075,161425
1584,1584,spotify:track:2Ig0TzxuXwelRbjRE5bRJU,Pilot - Buskilaz Remix,Kybba,48,3528,"('basshall', 'moombahton', 'shatta')",Pilot (Buskilaz Remix),44,0.881,0.859,-3.974,104.084,177692
1585,1585,spotify:track:5xzmqwkkqnN5wbD4b7rEO3,Send It Up,Spice,60,291753,"('dancehall',)",10,46,0.856,0.838,-3.548,98.028,173777
1586,1586,spotify:track:7wr4PRXqVX1XKkiGNBT7ia,Turn Me On,Charly Black,65,272049,"('dancehall',)",Rio Bueno,34,0.616,0.477,-7.202,113.173,184373
1587,1587,spotify:track:1rfANUAbPjPZhRUIz5uj7h,Levels,Popcaan,70,667406,"('dancehall', 'reggae fusion')",Levels,55,0.629,0.698,-6.441,130.383,176013
1588,1588,spotify:track:271gNL1TkOEqNfgedLhe3R,Fat Pum Pum,JSnake,23,19525,(),Fat Pum Pum,33,0.859,0.742,-3.906,107.906,156680
1589,1589,spotify:track:5hmMvFrCTkj6ita0Bx6OHx,My Way (with Sean Paul),Demarco,55,243986,"('bongo flava', 'dancehall', 'modern reggae', 'reggae fusion', 'soca')",Melody,37,0.712,0.71,-5.945,128.092,169889
1590,1590,spotify:track:0edeWXTJGqJh56aGFuCzRa,Control,Lkhn,26,1760,(),Control,35,0.936,0.746,-7.275,100.032,146500
1591,1591,spotify:track:3XlcYUNo4vJ2eCQSCBqvZ9,Nice Suh,Vybz Kartel,67,903029,"('dancehall', 'reggae fusion')",Nice Suh,43,0.683,0.692,-7.244,74.218,161633
1592,1592,spotify:track:0njLIKHbqSmFWkydHZxu4s,Mas Tequila,Robin Roxette,34,1010,"('dutch moombahton',)",Mas Tequila,42,0.76,0.721,-5.177,95.12,142411
1593,1593,spotify:track:1ZwB1v284TPLEc6IU6O01O,Take A Shot,Konshens,65,338548,"('dancehall', 'modern reggae')",Take A Shot,41,0.864,0.675,-4.858,101.84,152992
1594,1594,spotify:track:1PWMtnBP2q2cLH9Hgo5Zw9,Feelin It,Blaiz Fayah,58,14656,"('shatta',)",Feelin It,45,0.859,0.578,-7.644,99.985,136125
1595,1595,spotify:track:4IKmTFaqcIpABd2ItGrzp5,Baila Y Seduce,Dj Flavor,22,42,(),Baila Y Seduce,33,0.859,0.452,-7.038,102.076,152947
1596,1596,spotify:track:5bgkyfJDDw6QkoKLerBJIs,Wah Gwaan Mad Head,Busy Signal,63,399988,"('dancehall', 'lovers rock', 'reggae fusion')",Wah Gwaan Mad Head,42,0.841,0.75,-4.503,99.088,160085
1597,1597,spotify:track:7E9LkIbNwOdTtO5VVKEKCe,Mi Bad,Its Natascha,42,5171,"('dutch moombahton',)",Mi Bad,43,0.647,0.553,-6.359,127.91,162734
1598,1598,spotify:track:3YoNKTv9CWfMAYcRomF2bE,Pumpum,Vunzige Deuntjes Soundsystem,40,1119,"('dutch rap pop',)",Pumpum,48,0.943,0.689,-5.673,98.045,114090
1599,1599,spotify:track:2SJm5XYmsKvzPaHI3mW1GB,Run Run,Shenseea,63,325580,"('dancehall', 'modern reggae')",Run Run,55,0.651,0.856,-4.062,159.869,186082
1600,1600,spotify:track:1OaX2NgD42DQBDePa3vMvB,Tight Up Skirt,La Toya Linger,40,439,(),Tight Up Skirt,34,0.782,0.709,-5.686,177.951,142921
1601,1601,spotify:track:3TJsFpOSWCymAHGb9dav46,Up Down,Beach Boii,40,2438,"('basshall',)",Up Down,34,0.773,0.879,-3.025,100.044,176006
1602,1602,spotify:track:6sp0O9fvW24AlPX2NzFk0G,Three Little Birds,Vybz Kartel,67,903029,"('dancehall', 'reggae fusion')",Three Little Birds,48,0.585,0.808,-5.43,193.763,208835
1603,1603,spotify:track:0Ozo87VROmEC47rOKHbYZC,Rum,Fernandez,32,77,"('dutch moombahton',)",Rum,35,0.758,0.769,-6.688,113.008,146442
1604,1604,spotify:track:6a36qT3uoVAq1Wby0CR4KX,She Got It (with Rafa Pabön),Konshens,65,338548,"('dancehall', 'modern reggae')",Red Reign,31,0.927,0.817,-2.972,96.946,170103
1605,1605,spotify:track:0SVYzJ5XStLn5uOrunwQAP,Rebota,KARYO,38,4672,(),Rebota,42,0.674,0.886,-4.91,122.244,159574
1606,1606,spotify:track:2KQvPd1Pd32fggLRCrdoaK,Solid,Kybba,48,3528,"('basshall', 'moombahton', 'shatta')",Solid,38,0.749,0.715,-2.807,95.891,142526
1607,1607,spotify:track:1rDyCXTYBcp2yg0ipHTp5W,Bad Inna Bed,Limitless,46,4980,"('moombahton',)",Bad Inna Bed,37,0.837,0.761,-4.548,96.964,150284
1608,1608,spotify:track:6VPEm34TAUf7rYfJ36ygdl,Ocean Wave,Alkaline,59,335216,"('dancehall',)",Top Prize,44,0.698,0.665,-6.612,133.294,163800
1609,1609,spotify:track:2NHys9cHlmJCKK9CxQVBtw,4K MPU,Hayvee,29,165,(),4K MPU,34,0.856,0.647,-7.372,100.075,145487
1610,1610,spotify:track:17XrYSj0BRRZDoQPg4eROC,Jump,Tribal Kush,56,3923,"('dutch moombahton',)",Jump,42,0.918,0.635,-5.198,101.984,164706
1611,1611,spotify:track:7oLiCny8EmXAwudxvVMt6w,Bad Gyal,Kybba,48,3528,"('basshall', 'moombahton', 'shatta')",Bad Gyal,40,0.911,0.62,-4.433,97.987,140319
1612,1612,spotify:track:72dpxZuTHoyVqt6CUBgSog,Suffering Days,Charly Black,65,272049,"('dancehall',)",Suffering Days,43,0.557,0.644,-4.637,128.949,135600
1613,1613,spotify:track:4wjqkNS41QqHTFQ96KO7L8,Too Trickify,Busy Signal,63,399988,"('dancehall', 'lovers rock', 'reggae fusion')",Too Trickify,34,0.608,0.694,-5.925,132.04,214800
1614,1614,spotify:track:6GbvWYsT5sWXYgo8Bw6HPE,West Indies,Koffee,64,506883,"('dancehall', 'modern reggae')",West Indies,63,0.754,0.638,-7.951,90.137,237459
1615,1615,spotify:track:0RvWYhgxbwE1qwgbDlywiM,Bam Digi Bam Pt. 2,Karl Wine,47,4395,"('basshall',)",Bam Digi Bam Pt. 2,46,0.891,0.668,-6.684,101.014,156856
1616,1616,spotify:track:3x6VupSd0dU25uyoegnbo5,Pilot,Kybba,48,3528,"('basshall', 'moombahton', 'shatta')",Pilot,50,0.807,0.493,-5.921,97.04,141727
1617,1617,spotify:track:0VzBKgimNRMauaqzT2rEnS,Go Down Deh (feat. Shaggy and Sean Paul),Spice,60,291753,"('dancehall',)",Go Down Deh (feat. Shaggy and Sean Paul),66,0.817,0.8,-4.475,90.016,154667
1618,1618,spotify:track:0peDQaxqJgc77ZJkvez9qx,Down To Bizzniss,Its Natascha,42,5171,"('dutch moombahton',)",Down To Bizzniss,36,0.849,0.685,-6.896,102.095,144338
1619,1619,spotify:track:4IMXzboyTgeLJSCogApevA,Dash It,Stylo G,59,83109,"('dancehall', 'modern reggae', 'uk dancehall')",Dash It,44,0.593,0.6,-7.59,136.02,188235
1620,1620,spotify:track:3NUVVTDsCGxWnfnHcZ6zfz,Like That,La Toya Linger,40,439,(),Like That,40,0.916,0.705,-4.805,101.932,145882
1621,1621,spotify:track:21CmrXsUPT0BRGbix3so9W,Jaye Pro,Emiz,29,200,(),Jaye Pro,41,0.61,0.825,-5.394,199.979,185400
1622,1622,spotify:track:1jZQeKeIvYZfuH9nXIRag4,Be Good,Shenseea,63,325580,"('dancehall', 'modern reggae')",Be Good,52,0.779,0.654,-4.749,160.015,157629
1623,1623,spotify:track:3bcv37HaYugMNI6VUEhwBy,Only Fanz (feat. Ty Dolla $ign),Sean Paul,84,3698800,"('dance pop', 'dancehall', 'pop rap')",Only Fanz,55,0.633,0.807,-4.848,96.024,173159
1624,1624,spotify:track:3fZNixkTRVSRMyafHsKHMf,Like A Bomba,Fastah Selectah,42,1065,(),Like A Bomba,39,0.88,0.691,-7.584,100.997,184872
1625,1625,spotify:track:4BcxPzcJfmrAWKK16SlmrO,Live Some Life,Popcaan,70,667406,"('dancehall', 'reggae fusion')",Live Some Life,40,0.763,0.637,-4.262,99.878,165825
1626,1626,spotify:track:2nKIc5wihrZNpOtaAsft1z,Hooligan Style,Ward 21,45,25112,"('dancehall',)",Hooligan Style,35,0.835,0.612,-11.138,105.011,176042
1627,1627,spotify:track:2WrxGpnCvpwiQkcHDDmVXc,Bad,Blaiz Fayah,58,14656,"('shatta',)",Bad,67,0.783,0.748,-4.118,99.16,150303
1628,1628,spotify:track:1tCcOw0WZuKRkW5xl9EhMm,Maniac,Alkaline,59,335216,"('dancehall',)",Top Prize,47,0.545,0.719,-7.282,132.329,178200
1629,1629,spotify:track:6gGDkNiPrm8zLsSRMd7A5h,Mover (with Konshens),Demarco,55,243986,"('bongo flava', 'dancehall', 'modern reggae', 'reggae fusion', 'soca')",Mover (with Konshens),45,0.907,0.767,-4.889,100.048,169155
1630,1630,spotify:track:1qSPWWgO95aaS2r9nOMFEq,Glimiti Glamiti,Fastah Selectah,42,1065,(),Glimiti Glamiti,38,0.912,0.658,-7.418,106.049,174000
1631,1631,spotify:track:437B7MVyS4cRTtwIBCDp39,Boom Bang,Konshens,65,338548,"('dancehall', 'modern reggae')",Boom Bang (with Davido),46,0.629,0.668,-4.1,124.936,161684
1632,1632,spotify:track:3eyjQKLTNE7mCZMp6sah5Z,Pilot (Kat-Rick Remix),Kybba,48,3528,"('basshall', 'moombahton', 'shatta')",Pilot (Kat-Rick Remix),37,0.659,0.931,-2.985,97.975,244911
1633,1633,spotify:track:5ocZEwgK0Nm0lnaRQpDaec,Pool Party,Popcaan,70,667406,"('dancehall', 'reggae fusion')",Pool Party,45,0.596,0.752,-4.936,117.05,185217
