,artist_name,origin
2809,Haujobb,Germany
2810,Silicon Dream,Germany
2811,Die Goldenen Zitronen,Germany
2812,Nick St. Nicholas,Germany
2813,Mind Odyssey,Germany
2814,Dreamscape,Germany
2815,Michelle Leonard,Germany
2816,DJ Tonka,Germany
2817,Zombie Nation,Germany
2818,Moti Special,Germany
2819,Fräulein Wunder,Germany
2820,Terminal Choice,Germany
2821,MIA.,Germany
2822,Stereo Total,Germany
2823,Embryo,Germany
2824,Kai Eckhardt,Germany
2825,Night Sun,Germany
2826,Bad Reputation,Germany
2827,Lacrimas Profundere,Germany
2828,T.Raumschmiere,Germany
2829,Grobschnitt,Germany
2830,Jörg Michael,Germany
2831,Untoten,Germany
2832,Bro'Sis,Germany
2833,Kapaikos,Germany
2834,Suidakra,Germany
2835,Kettcar,Germany
2836,Uli Kusch,Germany
2837,2raumwohnung,Germany
2838,London 86,Germany
2839,Oval,Germany
2840,Harry Thumann,Germany
2841,Emil Bulls,Germany
2842,Sebastian Hämer,Germany
2843,Pink Turns Blue,Germany
2844,Queensberry,Germany
2845,Crematory,Germany
2846,Günter Sommer,Germany
2847,Manfred Siebald,Germany
2848,Metalium,Germany
2849,17 Hippies,Germany
2850,Blackmail,Germany
2851,Fouxi,Germany
2852,Blumfeld,Germany
2853,Nadja Peulen,Germany
2854,Banaroo,Germany
2855,Tanzwut,Germany
2856,Ingo Schwichtenberg,Germany
2857,Heimataerde,Germany
2858,Midnattsol,Germany
2859,Schandmaul,Germany
2860,Mob Rules,Germany
2861,Pornoheft,Germany
2862,Blutengel,Germany
2863,Seabound,Germany
2864,Tic Tac Toe,Germany
2865,Dance 2 Trance,Germany
2866,Colour Haze,Germany
2867,Agonoize,Germany
2868,Weena Morloch,Germany
2869,Fear My Thoughts,Germany
2870,Amon Düül,Germany
2871,Orange Sector,Germany
2872,Arabesque,Germany
2873,Morgoth,Germany
2874,Maroon,Germany
2875,Barefoot Man,Germany
2876,War From a Harlots Mouth,Germany
2877,Funkstörung,Germany
2878,Rebellion,Germany
2879,Room2012,Germany
2880,Liaisons Dangereuses,Germany
2881,Subway to Sally,Germany
2882,Angel Dust,Germany
2883,7for4,Germany
2884,Stillste Stund,Germany
2885,18th Dye,Germany
2886,Symphorce,Germany
2887,Hardfloor,Germany
2888,Disillusion,Germany
2889,Virginia Jetzt!,Germany
2890,Märtini Brös,Germany
2891,MDFMK,Germany
2892,Nu Pagadi,Germany
2893,Dreadful Shadows,Germany
2894,Stanfour,Germany
2895,Marc Mozart,Germany
2896,La Düsseldorf,Germany
2897,Highko,Germany
2898,The Retrosic,Germany
2899,Debauchery,Germany
2900,P16. D4,Germany
2901,Poverty's No Crime,Germany
2902,Vargotah,Germany
2903,Nicolai Pfeffer,Germany
2904,Voodoocult,Germany
2905,Morgenstern,Germany
2906,Living Room,Germany
2907,Beautiful Sin,Germany
2908,DisJam,Germany
2909,Kluster,Germany
2910,Urlaub In Polen,Germany
2911,Tomorrow's Eve,Germany
2912,Ahab,Germany
2913,Behind the Scenes,Germany
2914,Eyes of Eden,Germany
2915,Culture Beat,Germany
2916,Demons and Wizards,Germany
2917,Evils Toy,Germany
2918,Daniel Kahn and the Painted Bird,Germany
2919,Sprung aus den Wolken,Germany
2920,Ideal,Germany
2921,Sacrificium,Germany
2922,P•A•L,Germany
2923,Subconscious,Germany
2924,Exe Project,Germany
2925,Bassinvaders,Germany
2926,Haggard,Germany
2927,Sub Dub Micromachine,Germany
2928,Piscide,Germany
2929,Eko Fresh,Germany
2930,Vladimir Estragon,Germany
2931,M'Blu Et Moi,Germany
2932,Diary of Dreams,Germany
2933,Axel Rudi Pell,Germany
2934,Captain Jack,Germany
2935,Nana,Germany
2936,Lali Puna,Germany
2937,Letzte Instanz,Germany
2938,Münchener Freiheit,Germany
2939,Mythos,Germany
2940,Eruption,Germany
2941,Donots,Germany
2942,Afoxé Loni,Germany
2943,Smudo,Germany
2944,Bisou,Germany
2945,Guru Guru,Germany
2946,Neuroticfish,Germany
2947,Accessory,Germany
2948,Extrabreit,Germany
2949,Love Like Blood,Germany
2950,Frozen Plasma,Germany
2951,Schweisser,Germany
2952,Yendri,Germany
2953,Cock and Ball Torture,Germany
2954,Diorama,Germany
2955,Chassalla,Germany
2956,Illuminate,Germany
2957,Iron Savior,Germany
2958,Wolfgang Flür,Germany
2959,Krypteria,Germany
2960,Fragma,Germany
2961,KiEw,Germany
2962,Bohren & der Club of Gore,Germany
2963,Hoelderlin,Germany
2964,Suspicion Breeds Confidence,Germany
2965,Masterplan,Germany
2966,The Robocop Kraus,Germany
2967,Ji-In Cho,Germany
2968,Janus,Germany
2969,Lyriel,Germany
2970,Cephalgy,Germany
2971,Klee,Germany
2972,Cassiber,Germany
2973,Broken Radio,Germany
2974,Black Messiah,Germany
2975,Relatives Menschsein,Germany
2976,Superior,Germany
2977,Fjoergyn,Germany
2978,Highland,Germany
2979,Bloody Dead and Sexy,Germany
2980,C-Drone-Defect,Germany
2981,Duck and Cover,Germany
2982,Celebrate The Nun,Germany
2983,Iron Angel,Germany
2984,Nichts,Germany
2985,Bloodflowerz,Germany
2986,True Symphonic Rockestra,Germany
2987,Mat Silver & Tony Burt,Germany
2988,Necromance,Germany
2989,KGC,Germany
2990,Sheila E.,Oakland
2991,Del tha Funkee Homosapien,Oakland
2992,Too $hort,Oakland
2993,Raphael Saadiq,Oakland
2994,En Vogue,Oakland
2995,MC Hammer,Oakland
2996,Keyshia Cole,Oakland
2997,Machine Head,Oakland
2998,The Pointer Sisters,Oakland
2999,High On Fire,Oakland
3000,Hieroglyphics,Oakland
3001,Beats Antique,Oakland
3002,Digital Underground,Oakland
3003,Zion I,Oakland
3004,Tony! Toni! Toné!,Oakland
3005,Goapele,Oakland
3006,David Murray,Oakland
3007,The Coup,Oakland
3008,Souls of Mischief,Oakland
3009,Tower of Power,Oakland
3010,Neurosis,Oakland
3011,Yukmouth,Oakland
3012,415,Oakland
3013,Richie Rich,Oakland
3014,Jason Cropper,Oakland
3015,All Shall Perish,Oakland
3016,Stephan Jenkins,Oakland
3017,Living Legends,Oakland
3018,Rogue Wave,Oakland
3019,Saafir,Oakland
3020,Bohemia the Punjabi Rapper,Oakland
3021,Seasick Steve,Oakland
3022,Keak da Sneak,Oakland
3023,Mistah F.A.B.,Oakland
3024,Cold Blood,Oakland
3025,Persephone's Bees,Oakland
3026,Numskull,Oakland
3027,Blaqk Audio,Oakland
3028,3x Krazy,Oakland
3029,Howlin Rain,Oakland
3030,Deep Puddle Dynamics,Oakland
3031,Opio,Oakland
3032,Shock G,Oakland
3033,Gravy Train!!!!,Oakland
3034,Edwin Hawkins,Oakland
3035,Carla Bley,Oakland
3036,Abscess,Oakland
3037,Seagram Miller,Oakland
3038,Walter Hawkins,Oakland
3039,Luniz,Oakland
3040,Michele Rosewoman,Oakland
3041,Dru Down,Oakland
3042,Disavowed,Oakland
3043,E-A-Ski,Oakland
3044,Subtle,Oakland
3045,Jel,Oakland
3046,Flipsyde,Oakland
3047,Faun Fables,Oakland
3048,Tempest,Oakland
3049,Charming Hostess,Oakland
3050,Haji Springer,Oakland
3051,Fuck,Oakland
3052,Justin McRoberts,Oakland
3053,G.G.F.H.,Oakland
3054,Nils Frykdahl,Oakland
3055,J. Stalin,Oakland
3056,The Team,Oakland
3057,Phesto,Oakland
3058,Tilt,Oakland
3059,Judgement Day,Oakland
3060,A Band Called Pain,Oakland
3061,The Matches,Oakland
3062,The A'z,Oakland
3063,The Phenomenauts,Oakland
3064,Scott Amendola,Oakland
3065,Erase Errata,Oakland
3066,Tribes of Neurot,Oakland
3067,Themselves,Oakland
3068,Paul Jackson,Oakland
3069,Indian Summer,Oakland
3070,Red Voice Choir,Oakland
3071,Drunk Horse,Oakland
3072,Fishtank Ensemble,Oakland
3073,Kitka,Oakland
3074,Idiot Flesh,Oakland
3075,Street to Nowhere,Oakland
3076,Death of a Party,Oakland
3077,Beatbeat Whisper,Oakland
3078,Anticon,Oakland
3079,Sleepytime Gorilla Museum,Oakland
3080,Minipop,Oakland
3081,Replicator,Oakland
3082,Retching Red,Oakland
3083,Lamb of God,Richmond
3084,Gwar,Richmond
3085,Aimee Mann,Richmond
3086,Sparklehorse,Richmond
3087,Rich Mullins,Richmond
3088,Municipal Waste,Richmond
3089,Pat McGee Band,Richmond
3090,Randy Blythe,Richmond
3091,Elliott Yamin,Richmond
3092,Arto Lindsay,Richmond
3093,Strike Anywhere,Richmond
3094,Keeley Davis,Richmond
3095,Christopher Williams,Richmond
3096,Donnie Lewis,Richmond
3097,Ann Savoy,Richmond
3098,Alabama Thunderpussy,Richmond
3099,Charlotte Diamond,Richmond
3100,Engine Down,Richmond
3101,Smoke or Fire,Richmond
3102,Carbon Leaf,Richmond
3103,Danielle Kimmey,Richmond
3104,VCR,Richmond
3105,Thomas Barnett,Richmond
3106,Lisa Kimmey,Richmond
3107,Andrea Kimmey-Baca,Richmond
3108,Flattus Maximus,Richmond
3109,Unjust,Richmond
3110,Rah Bras,Richmond
3111,Inquisition,Richmond
3112,Scarlet,Richmond
3113,The Ernies,Richmond
3114,Putney Dandridge,Richmond
3115,City of Caterpillar,Richmond
3116,Old School Freight Train,Richmond
3117,Four Hundred Years,Richmond
3118,Down to Nothing,Richmond
3119,Kenny Bishop,Richmond
3120,Labradford,Richmond
3121,River City High,Richmond
3122,One Ring Zero,Richmond
3123,Four Walls Falling,Richmond
3124,Murphy's Kids,Richmond
3125,My Morning Jacket,Louisville
3126,Slint,Louisville
3127,Jim James,Louisville
3128,Will Oldham,Louisville
3129,NRBQ,Louisville
3130,Bride,Louisville
3131,VHS or Beta,Louisville
3132,Mary Travers,Louisville
3133,Lou Busch,Louisville
3134,Playa,Louisville
3135,Marshall Allen,Louisville
3136,Rodan,Louisville
3137,New Grass Revival,Louisville
3138,Carl Jackson,Louisville
3139,Stephen Garrett,Louisville
3140,Flaw,Louisville
3141,Bodeco,Louisville
3142,Love Jones,Louisville
3143,Lisa Stewart,Louisville
3144,Villebillies,Louisville
3145,Joseph Byrd,Louisville
3146,David Pajo,Louisville
3147,Helen Humes,Louisville
3148,Breather Resist,Louisville
3149,Falling Forward,Louisville
3150,Rachel's,Louisville
3151,Brian McMahan,Louisville
3152,Voodoo Mojo,Louisville
3153,Endpoint,Louisville
3154,Five Bolt Main,Louisville
3155,Bad Brains,"Washington, D.C."
3156,Minor Threat,"Washington, D.C."
3157,Fugazi,"Washington, D.C."
3158,Ginuwine,"Washington, D.C."
3159,Amerie,"Washington, D.C."
3160,Meshell Ndegeocello,"Washington, D.C."
3161,Marty Friedman,"Washington, D.C."
3162,Hot Tuna,"Washington, D.C."
3163,Duke Ellington,"Washington, D.C."
3164,Johnny Gill,"Washington, D.C."
3165,Thievery Corporation,"Washington, D.C."
3166,Ted Leo and the Pharmacists,"Washington, D.C."
3167,Rites of Spring,"Washington, D.C."
3168,Shirley Horn,"Washington, D.C."
3169,Amii Stewart,"Washington, D.C."
3170,Van McCoy,"Washington, D.C."
3171,Sweet Honey in the Rock,"Washington, D.C."
3172,Damian Kulash,"Washington, D.C."
3173,Ron Holloway,"Washington, D.C."
3174,Chris Morris,"Washington, D.C."
3175,The Make-Up,"Washington, D.C."
3176,Vertical Horizon,"Washington, D.C."
3177,The Dismemberment Plan,"Washington, D.C."
3178,Tank,"Washington, D.C."
3179,Celtic Thunder,"Washington, D.C."
3180,Stacy Lattisaw,"Washington, D.C."
3181,Dag Nasty,"Washington, D.C."
3182,Nate Sallie,"Washington, D.C."
3183,Shai,"Washington, D.C."
3184,Chuck Brown,"Washington, D.C."
3185,Angel,"Washington, D.C."
3186,Trouble Funk,"Washington, D.C."
3187,Dana Strum,"Washington, D.C."
3188,Steve Rochinski,"Washington, D.C."
3189,Roni Stoneman,"Washington, D.C."
3190,The Evens,"Washington, D.C."
3191,The Wolves,"Washington, D.C."
3192,Richard Smallwood,"Washington, D.C."
3193,Jawbox,"Washington, D.C."
3194,The Clovers,"Washington, D.C."
3195,Deep Dish,"Washington, D.C."
3196,Unrest,"Washington, D.C."
3197,Darkest Hour,"Washington, D.C."
3198,Pussy Galore,"Washington, D.C."
3199,Michael Manring,"Washington, D.C."
3200,Girls Against Boys,"Washington, D.C."
3201,Ricky Fanté,"Washington, D.C."
3202,Chemlab,"Washington, D.C."
3203,The Slickee Boys,"Washington, D.C."
3204,Dudley Taft,"Washington, D.C."
3205,Arthur Loves Plastic,"Washington, D.C."
3206,Mercer Ellington,"Washington, D.C."
3207,Lucy Brown,"Washington, D.C."
3208,Eggs,"Washington, D.C."
3209,The Velvet Monkeys,"Washington, D.C."
3210,Dead Meadow,"Washington, D.C."
3211,Frodus,"Washington, D.C."
3212,Nothingface,"Washington, D.C."
3213,Good Clean Fun,"Washington, D.C."
3214,The Blackbyrds,"Washington, D.C."
3215,Basehead,"Washington, D.C."
3216,The Johnson Boys,"Washington, D.C."
3217,The Nation of Ulysses,"Washington, D.C."
3218,Weird War,"Washington, D.C."
3219,Saadat Awan,"Washington, D.C."
3220,Pitchblende,"Washington, D.C."
3221,Gary Miller,"Washington, D.C."
3222,Damnation A.D.,"Washington, D.C."
3223,The Throes,"Washington, D.C."
3224,The Delta 72,"Washington, D.C."
3225,Bastro,"Washington, D.C."
3226,Bernard Addison,"Washington, D.C."
3227,Georgie James,"Washington, D.C."
3228,Frenchie Davis,"Washington, D.C."
3229,J. Robbins,"Washington, D.C."
3230,Supersystem,"Washington, D.C."
3231,Orthrelm,"Washington, D.C."
3232,Embrace,"Washington, D.C."
3233,Q and Not U,"Washington, D.C."
3234,The Teen Idles,"Washington, D.C."
3235,Gray Matter,"Washington, D.C."
3236,Black Tambourine,"Washington, D.C."
3237,Cold Cold Hearts,"Washington, D.C."
3238,The Cassettes,"Washington, D.C."
3239,A Day in Black and White,"Washington, D.C."
3240,Decahedron,"Washington, D.C."
3241,Burning Airlines,"Washington, D.C."
3242,Canyon,"Washington, D.C."
3243,Slant 6,"Washington, D.C."
3244,Beefeater,"Washington, D.C."
3245,State of Alert,"Washington, D.C."
3246,Strange Boutique,"Washington, D.C."
3247,Pelican's Daughter,"Washington, D.C."
3248,Emocapella,"Washington, D.C."
3249,DJ Desi,"Washington, D.C."
3250,Bullet for My Valentine,Wales
3251,Duffy,Wales
3252,Charlotte Church,Wales
3253,Budgie,Wales
3254,Roger Glover,Wales
3255,Dave Edmunds,Wales
3256,Funeral for a Friend,Wales
3257,Badfinger,Wales
3258,James Dean Bradfield,Wales
3259,Feeder,Wales
3260,Super Furry Animals,Wales
3261,Tigertailz,Wales
3262,Cerys Matthews,Wales
3263,Gorky's Zygotic Mynci,Wales
3264,John Cale,Wales
3265,Kids In Glass Houses,Wales
3266,The Blackout,Wales
3267,Los Campesinos!,Wales
3268,Skindred,Wales
3269,Andy Bell,Wales
3270,Hybrid,Wales
3271,Catatonia,Wales
3272,Desecration,Wales
3273,Brian Godding,Wales
3274,Taint,Wales
3275,Hondo Maclean,Wales
3276,Mark Parry,Wales
3277,Blue Weaver,Wales
3278,Aled Jones,Wales
3279,Mary Hopkin,Wales
3280,Andy Fairweather Low,Wales
3281,Future of the Left,Wales
3282,James Fox,Wales
3283,K-Klass,Wales
3284,Amen Corner,Wales
3285,Goldie Lookin Chain,Wales
3286,Eugene Francis Jnr,Wales
3287,Dub War,Wales
3288,Dave Evans,Wales
3289,Demented Are Go!,Wales
3290,The Automatic,Wales
3291,Acrimony,Wales
3292,Rebecca Onslow,Wales
3293,Thighpaulsandra,Wales
3294,Ectogram,Wales
3295,Freur,Wales
3296,60ft Dolls,Wales
3297,Man,Wales
3298,Apple,Wales
3299,James Frost,Wales
3300,Eric Zann,Wales
3301,Mclusky,Wales
3302,Young Marble Giants,Wales
3303,Steve Balsamo,Wales
3304,Jamie Oliver,Wales
3305,Public Disturbance,Wales
3306,Adequate Seven,Wales
3307,Jack,Wales
3308,Paul Chapman,Wales
3309,Neon Neon,Wales
3310,The Storys,Wales
3311,Somatic Responses,Wales
3312,The Bluehorses,Wales
3313,The Hennessys,Wales
3314,Lil Wayne,New Orleans
3315,Fats Domino,New Orleans
3316,Down,New Orleans
3317,Louis Armstrong,New Orleans
3318,Galactic,New Orleans
3319,Dr. John,New Orleans
3320,Phil Anselmo,New Orleans
3321,Gnarls Barkley,New Orleans
3322,Lonnie Johnson,New Orleans
3323,Master P,New Orleans
3324,MUTEMATH,New Orleans
3325,Superjoint Ritual,New Orleans
3326,Curren$y,New Orleans
3327,"Harry Connick, Jr.",New Orleans
3328,Hot Boy$,New Orleans
3329,Juvenile,New Orleans
3330,The Meters,New Orleans
3331,Better Than Ezra,New Orleans
3332,The Twilight Singers,New Orleans
3333,Lil Romeo,New Orleans
3334,Mannie Fresh,New Orleans
3335,Silkk the Shocker,New Orleans
3336,C-Murder,New Orleans
3337,Earl King,New Orleans
3338,Louis Prima,New Orleans
3339,Big Tymers,New Orleans
3340,Sidney Bechet,New Orleans
3341,Professor Longhair,New Orleans
3342,Terence Blanchard,New Orleans
3343,C. J. Pierce,New Orleans
3344,Cowboy Mouth,New Orleans
3345,B.G.,New Orleans
3346,Stanton Moore,New Orleans
3347,Magic,New Orleans
3348,Aaron Neville,New Orleans
3349,504 Boyz,New Orleans
3350,Ivan Neville,New Orleans
3351,Preservation Hall Jazz Band,New Orleans
3352,Edmond Hall,New Orleans
3353,Danny Barker,New Orleans
3354,Chocolate Milk,New Orleans
3355,Victor Goines,New Orleans
3356,The Dirty Dozen Brass Band,New Orleans
3357,The Medicine Men,New Orleans
3358,Big Mike,New Orleans
3359,Soulja Slim,New Orleans
3360,Mac,New Orleans
3361,The Radiators,New Orleans
3362,Dr. Michael White,New Orleans
3363,Irvin Mayfield,New Orleans
3364,KLC,New Orleans
3365,Henry Butler,New Orleans
3366,Idris Muhammad,New Orleans
3367,Kermit Ruffins,New Orleans
3368,Earthsuit,New Orleans
3369,Jason Marsalis,New Orleans
3370,John Mooney,New Orleans
3371,Exhorder,New Orleans
3372,Red Allen,New Orleans
3373,Buddy Bolden,New Orleans
3374,"Warren ""Baby"" Dodds",New Orleans
3375,Bunk Johnson,New Orleans
3376,Freddie Keppard,New Orleans
3377,Alcide Nunez,New Orleans
3378,Sharkey Bonano,New Orleans
3379,Ed Volker,New Orleans
3380,Bonerama,New Orleans
3381,Emile Christian,New Orleans
3382,Gussie Mueller,New Orleans
3383,Original Dixieland Jazz Band,New Orleans
3384,Papa Grows Funk,New Orleans
3385,Viking Crown,New Orleans
3386,"Ellis Marsalis, Jr.",New Orleans
3387,Mack Maine,New Orleans
3388,Birdman,New Orleans
3389,Chris Thomas King,New Orleans
3390,Tommy Ridgley,New Orleans
3391,Jelly Roll Morton,New Orleans
3392,Choppa,New Orleans
3393,Lil' Fizz,New Orleans
3394,Kyle Thomas,New Orleans
3395,Collie Buddz,New Orleans
3396,Johnny Indovina,New Orleans
3397,Champion Jack Dupree,New Orleans
3398,Crowbar,New Orleans
3399,Christian Scott,New Orleans
3400,TRU,New Orleans
3401,Snooks Eaglin,New Orleans
3402,Eric Lindell,New Orleans
3403,Ernie K-Doe,New Orleans
3404,The Boswell Sisters,New Orleans
3405,Dawn Angelique,New Orleans
3406,Soilent Green,New Orleans
3407,B.G. & The Chopper City Boyz,New Orleans
3408,Jimmy Bower,New Orleans
3409,Baby Boy Da Prince,New Orleans
3410,The Wild Magnolias,New Orleans
3411,Sweet Emma Barrett,New Orleans
3412,EyeHateGod,New Orleans
3413,Human Drama,New Orleans
3414,Virtue,New Orleans
3415,The Subdudes,New Orleans
3416,Heather Martin,New Orleans
3417,Ebony Holland,New Orleans
3418,Oliver Morgan,New Orleans
3419,Garage A Trois,New Orleans
3420,Eddie Bo,New Orleans
3421,Karima Kibble,New Orleans
3422,Telefon Tel Aviv,New Orleans
3423,Deadeye Dick,New Orleans
3424,Rock Whittington,New Orleans
3425,Kingdom of Sorrow,New Orleans
3426,Cyril Neville,New Orleans
3427,Bardu Ali,New Orleans
3428,Linnzi Zaorski,New Orleans
3429,The Chee-Weez,New Orleans
3430,The Dixie Cups,New Orleans
3431,Robert Walter,New Orleans
3432,Tony Parenti,New Orleans
3433,Blue Lu Barker,New Orleans
3434,Monica Dillon,New Orleans
3435,Lionel Batiste,New Orleans
3436,Wardell Quezergue,New Orleans
3437,Ruda Real,New Orleans
3438,The Mystick Krewe of Clearlight,New Orleans
3439,Hot 8 Brass Band,New Orleans
3440,Macrosick,New Orleans
3441,Arson Anthem,New Orleans
3442,Punch People,New Orleans
3443,Greg Hill,New Orleans
3444,Oasis,Manchester
3445,The Smiths,Manchester
3446,The Chemical Brothers,Manchester
3447,Buzzcocks,Manchester
3448,Noel Gallagher,Manchester
3449,The Stone Roses,Manchester
3450,David Gray,Manchester
3451,Liam Gallagher,Manchester
3452,Herman's Hermits,Manchester
3453,The Future Sound of London,Manchester
3454,Take That,Manchester
3455,Simply Red,Manchester
3456,The Hollies,Manchester
3457,Van der Graaf Generator,Manchester
3458,James,Manchester
3459,Electronic,Manchester
3460,Peter Hammill,Manchester
3461,808 State,Manchester
3462,Ian Brown,Manchester
3463,Cleopatra,Manchester
3464,The Whip,Manchester
3465,Mr. Scruff,Manchester
3466,Andy Rourke,Manchester
3467,Magazine,Manchester
3468,The Mindbenders,Manchester
3469,DJ Envy,Manchester
3470,Billy Thorpe,Manchester
3471,Lamb,Manchester
3472,Delphic,Manchester
3473,Armen Nalbandian,Manchester
3474,Craig Gannon,Manchester
3475,Fear Of Music,Manchester
3476,Steve Diggle,Manchester
3477,Life In Your Way,Manchester
3478,When in Rome,Manchester
3479,The Smirks,Manchester
3480,Roy Harper,Manchester
3481,Swing Out Sister,Manchester
3482,52nd Street,Manchester
3483,Helen Watson,Manchester
3484,Sarah Harding,Manchester
3485,A Certain Ratio,Manchester
3486,Gareth Hughes,Manchester
3487,Pooka,Manchester
3488,Alberto Y Los Trios Paranoias,Manchester
3489,Glyn Geoffery Ellis,Manchester
3490,Darrell Fitton,Manchester
3491,Beecher,Manchester
3492,Amplifier,Manchester
3493,Alpinestars,Manchester
3494,Blue Orchids,Manchester
3495,Flip & Fill,Manchester
3496,Steve Garvey,Manchester
3497,A-II-Z,Manchester
3498,I Am Kloot,Manchester
3499,Cohesion,Manchester
3500,Andy Connell,Manchester
3501,The Adventure Babies,Manchester
3502,Ad Infinitum,Manchester
3503,M People,Manchester
3504,Andy Gill,Manchester
3505,New Fast Automatic Daffodils,Manchester
3506,Cleo Higgins,Manchester
3507,Alfie,Manchester
3508,Oceansize,Manchester
3509,Billy Ruffian,Manchester
3510,Shirehorses,Manchester
3511,bIG fLAME,Manchester
3512,Nine Black Alps,Manchester
3513,Martin Jackson,Manchester
3514,Goldblade,Manchester
3515,Lol Crème,Manchester
3516,Kid British,Manchester
3517,The Dakotas,Manchester
3518,Ochre,Manchester
3519,Marc Riley and The Creepers,Manchester
3520,Longview,Manchester
3521,John Maher,Manchester
3522,Sweet Sensation,Manchester
3523,Sonic Boom Six,Manchester
3524,Sal Shah,Manchester
3525,The Courteeners,Manchester
3526,New Hampshire Gay Men's Chorus,Manchester
3527,Jay-Z,Brooklyn
3528,Lou Reed,Brooklyn
3529,Pat Benatar,Brooklyn
3530,Mos Def,Brooklyn
3531,Lil' Kim,Brooklyn
3532,MGMT,Brooklyn
3533,Talib Kweli,Brooklyn
3534,Big Daddy Kane,Brooklyn
3535,They Might Be Giants,Brooklyn
3536,Fabolous,Brooklyn
3537,The National,Brooklyn
3538,Foxy Brown,Brooklyn
3539,Grizzly Bear,Brooklyn
3540,GZA,Brooklyn
3541,MC Lyte,Brooklyn
3542,Richie Havens,Brooklyn
3543,Ol' Dirty Bastard,Brooklyn
3544,Medeski Martin & Wood,Brooklyn
3545,The Hold Steady,Brooklyn
3546,Adam Yauch,Brooklyn
3547,Maxwell,Brooklyn
3548,Buddy Rich,Brooklyn
3549,El-P,Brooklyn
3550,Neil Sedaka,Brooklyn
3551,Harry Nilsson,Brooklyn
3552,Masta Ace,Brooklyn
3553,Steve Stevens,Brooklyn
3554,Bruce Kulick,Brooklyn
3555,Yeasayer,Brooklyn
3556,Matt and Kim,Brooklyn
3557,Debbie Gibson,Brooklyn
3558,Citizen Cope,Brooklyn
3559,Lena Horne,Brooklyn
3560,Dirty Projectors,Brooklyn
3561,Clap Your Hands Say Yeah,Brooklyn
3562,Type O Negative,Brooklyn
3563,Stephanie Mills,Brooklyn
3564,Jam Master Jay,Brooklyn
3565,Digable Planets,Brooklyn
3566,Keith Murray,Brooklyn
